Quantity,Name,Simple Name,Set,Card Number,Set Code,Printing,Condition,Language,Rarity,Product ID,SKU,Price,Price Each
1,"Loran, Disciple of History","Loran, Disciple of History",The Brothers' War,13,BRO,Normal,Near Mint,English,Uncommon,452065,6680823,$0.10,$0.10
1,"Ratchet, Field Medic","Ratchet, Field Medic",Universes Beyond: Transformers,2,BOT,Normal,Near Mint,English,Mythic,448830,6647003,$0.82,$0.82
1,Sidewinder Sliver,Sidewinder Sliver,Time Spiral: Remastered,43,TSR,Normal,Near Mint,English,Common,233632,4792124,$0.15,$0.15
2,Stonecloaker,Stonecloaker,Time Spiral: Remastered,45,TSR,Normal,Near Mint,English,Uncommon,233630,4791924,$0.24,$0.12
1,Whitemane Lion,Whitemane Lion,Time Spiral: Remastered,50,TSR,Normal,Near Mint,English,Common,233617,4791574,$0.08,$0.08
1,Griffin Guide,Griffin Guide,Time Spiral: Remastered,19,TSR,Normal,Near Mint,English,Uncommon,233417,4787434,$0.11,$0.11
1,Mana Tithe,Mana Tithe,Time Spiral: Remastered,26,TSR,Normal,Near Mint,English,Common,233683,4793234,$0.49,$0.49
2,Bound in Silence,Bound in Silence,Time Spiral: Remastered,10,TSR,Normal,Near Mint,English,Common,233454,4788379,$0.04,$0.02
1,Shade of Trokair,Shade of Trokair,Time Spiral: Remastered,42,TSR,Normal,Near Mint,English,Common,234323,4826494,$0.01,$0.01
1,Errant Doomsayers,Errant Doomsayers,Time Spiral: Remastered,17,TSR,Normal,Near Mint,English,Common,234317,4825894,$0.02,$0.02
1,Fortify,Fortify,Time Spiral: Remastered,18,TSR,Normal,Near Mint,English,Common,233702,4793519,$0.03,$0.03
1,Amrou Scout,Amrou Scout,Time Spiral: Remastered,1,TSR,Normal,Near Mint,English,Common,233392,4786739,$0.02,$0.02
1,Children of Korlis,Children of Korlis,Time Spiral: Remastered,14,TSR,Normal,Near Mint,English,Common,234316,4825794,$0.13,$0.13
1,Blade of the Sixth Pride,Blade of the Sixth Pride,Time Spiral: Remastered,9,TSR,Normal,Near Mint,English,Common,233388,4786339,$0.06,$0.06
1,Restoration Angel,Restoration Angel,Time Spiral: Remastered,300,TSR,Normal,Near Mint,English,Special,233386,4786139,$0.43,$0.43
1,Silence,Silence,Time Spiral: Remastered,302,TSR,Normal,Near Mint,English,Special,233569,4790669,$9.61,$9.61
1,Unstable Glyphbridge (Extended Art),Unstable Glyphbridge,The Lost Caverns of Ixalan,358,LCI,Normal,Near Mint,English,Rare,524412,7509444,$0.27,$0.27
1,Elenda's Hierophant (Extended Art),Elenda's Hierophant,Commander: The Lost Caverns of Ixalan,39,LCC,Normal,Near Mint,English,Rare,526262,7545812,$1.52,$1.52
1,Illustrious Wanderglyph (Extended Art),Illustrious Wanderglyph,Commander: The Lost Caverns of Ixalan,21,LCC,Normal,Near Mint,English,Rare,526418,7554957,$4.51,$4.51
1,The Eternal Wanderer (Borderless),The Eternal Wanderer,Phyrexia: All Will Be One,335,ONE,Normal,Near Mint,English,Rare,478282,6929258,$1.69,$1.69
1,Kemba's Banner (Extended Art),Kemba's Banner,Commander: Phyrexia: All Will Be One,45,ONC,Normal,Near Mint,English,Rare,478720,6943651,$0.21,$0.21
1,Phyrexian Vindicator (Showcase),Phyrexian Vindicator,Phyrexia: All Will Be One,300,ONE,Normal,Near Mint,English,Mythic,479490,6958668,$2.72,$2.72
1,Skrelv's Hive (Extended Art),Skrelv's Hive,Phyrexia: All Will Be One,376,ONE,Normal,Near Mint,English,Rare,478286,6929503,$2.04,$2.04
1,Staff of the Storyteller (Extended Art),Staff of the Storyteller,Commander: Phyrexia: All Will Be One,48,ONC,Normal,Near Mint,English,Rare,478724,6943716,$2.16,$2.16
1,Oltec Archaeologists,Oltec Archaeologists,The Lost Caverns of Ixalan,27,LCI,Foil,Near Mint,English,Common,526293,7547977,$0.01,$0.01
1,Kinjalli's Dawnrunner,Kinjalli's Dawnrunner,The Lost Caverns of Ixalan,19,LCI,Foil,Near Mint,English,Uncommon,524411,7509369,$0.06,$0.06
1,Quicksand Whirlpool,Quicksand Whirlpool,The Lost Caverns of Ixalan,31,LCI,Foil,Near Mint,English,Common,526352,7551207,$0.02,$0.02
1,Spring-Loaded Sawblades,Spring-Loaded Sawblades,The Lost Caverns of Ixalan,36,LCI,Foil,Near Mint,English,Uncommon,524229,7502471,$0.26,$0.26
1,Guardian of the Great Door,Guardian of the Great Door,The Lost Caverns of Ixalan,16,LCI,Foil,Near Mint,English,Uncommon,525280,7523410,$0.07,$0.07
1,Vanguard of the Rose,Vanguard of the Rose,The Lost Caverns of Ixalan,42,LCI,Foil,Near Mint,English,Uncommon,525365,7525778,$0.03,$0.03
1,Mischievous Pup,Mischievous Pup,The Lost Caverns of Ixalan,25,LCI,Foil,Near Mint,English,Uncommon,524361,7508357,$0.08,$0.08
1,Soaring Sandwing,Soaring Sandwing,The Lost Caverns of Ixalan,35,LCI,Foil,Near Mint,English,Common,526336,7550067,$0.03,$0.03
1,Powerstone Engineer,Powerstone Engineer,The Brothers' War,20,BRO,Foil,Near Mint,English,Common,452777,6708367,$0.02,$0.02
1,Survivor of Korlis,Survivor of Korlis,The Brothers' War,28,BRO,Foil,Near Mint,English,Common,452072,6681168,$0.06,$0.06
1,Annex Sentry,Annex Sentry,Phyrexia: All Will Be One,2,ONE,Foil,Near Mint,English,Uncommon,478428,6934268,$0.22,$0.22
1,Bladed Ambassador (Showcase),Bladed Ambassador,Phyrexia: All Will Be One,285,ONE,Foil,Near Mint,English,Uncommon,479628,6966064,$0.03,$0.03
1,Duelist of Deep Faith,Duelist of Deep Faith,Phyrexia: All Will Be One,9,ONE,Foil,Near Mint,English,Common,479618,6965404,$0.05,$0.05
1,Mandible Justiciar,Mandible Justiciar,Phyrexia: All Will Be One,21,ONE,Foil,Near Mint,English,Common,479599,6963884,$0.05,$0.05
1,Swooping Lookout,Swooping Lookout,Phyrexia: All Will Be One,35,ONE,Foil,Near Mint,English,Uncommon,478617,6940874,$0.16,$0.16
1,Compleat Devotion,Compleat Devotion,Phyrexia: All Will Be One,7,ONE,Foil,Near Mint,English,Common,478966,6948032,$0.05,$0.05
1,Resistance Reunited,Resistance Reunited,Phyrexia: All Will Be One,31,ONE,Foil,Near Mint,English,Uncommon,478388,6933466,$0.03,$0.03
1,"Skrelv, Defector Mite","Skrelv, Defector Mite",Phyrexia: All Will Be One,33,ONE,Foil,Near Mint,English,Rare,478278,6928943,$4.17,$4.17
1,Hexgold Hoverwings,Hexgold Hoverwings,Phyrexia: All Will Be One,14,ONE,Foil,Near Mint,English,Uncommon,479399,6956773,$0.20,$0.20
1,Leonin Lightbringer,Leonin Lightbringer,Phyrexia: All Will Be One,20,ONE,Foil,Near Mint,English,Common,479602,6964124,$0.03,$0.03
1,Orthodoxy Enforcer,Orthodoxy Enforcer,Phyrexia: All Will Be One,25,ONE,Foil,Near Mint,English,Common,479586,6963104,$0.03,$0.03
1,Plated Onslaught,Plated Onslaught,Phyrexia: All Will Be One,29,ONE,Foil,Near Mint,English,Uncommon,479584,6962944,$0.09,$0.09
1,Goldwarden's Helm,Goldwarden's Helm,Phyrexia: All Will Be One,13,ONE,Foil,Near Mint,English,Common,479607,6964524,$0.03,$0.03
1,Porcelain Zealot,Porcelain Zealot,Phyrexia: All Will Be One,30,ONE,Foil,Near Mint,English,Uncommon,479367,6956400,$0.08,$0.08
1,Skrelv's Hive (Extended Art),Skrelv's Hive,Phyrexia: All Will Be One,376,ONE,Foil,Near Mint,English,Rare,478286,6929508,$2.37,$2.37
1,"Skrelv, Defector Mite (Showcase)","Skrelv, Defector Mite",Phyrexia: All Will Be One,301,ONE,Foil,Near Mint,English,Rare,478279,6929023,$2.95,$2.95
1,Thousand Moons Crackshot,Thousand Moons Crackshot,The Lost Caverns of Ixalan,37,LCI,Foil,Near Mint,English,Common,526350,7551117,$0.02,$0.02
1,Oltec Cloud Guard,Oltec Cloud Guard,The Lost Caverns of Ixalan,28,LCI,Foil,Near Mint,English,Common,524336,7507167,$0.02,$0.02
1,Miner's Guidewing,Miner's Guidewing,The Lost Caverns of Ixalan,24,LCI,Foil,Near Mint,English,Common,524282,7505118,$0.03,$0.03
1,Dusk Rose Reliquary,Dusk Rose Reliquary,The Lost Caverns of Ixalan,10,LCI,Foil,Near Mint,English,Uncommon,525169,7518414,$0.12,$0.12
1,Envoy of Okinec Ahau,Envoy of Okinec Ahau,The Lost Caverns of Ixalan,11,LCI,Foil,Near Mint,English,Common,526290,7547737,$0.02,$0.02
1,Illustrious Wanderglyph,Illustrious Wanderglyph,Commander: The Lost Caverns of Ixalan,9,LCC,Foil,Near Mint,English,Rare,526415,7554777,$7.42,$7.42
1,Recommission,Recommission,The Brothers' War,22,BRO,Foil,Near Mint,English,Common,453030,6712820,$0.56,$0.56
1,Jawbone Duelist,Jawbone Duelist,Phyrexia: All Will Be One,18,ONE,Foil,Near Mint,English,Uncommon,478625,6941184,$0.30,$0.30
1,"Kemba, Kha Enduring (Borderless) (Step-and-Compleat Foil)","Kemba, Kha Enduring",Phyrexia: All Will Be One,423,ONE,Foil,Near Mint,English,Rare,478290,6929708,$1.19,$1.19
