Quantity,Name,Simple Name,Set,Card Number,Set Code,Printing,Condition,Language,Rarity,Product ID,SKU,Price,Price Each
1,Spring-Loaded Sawblades,Spring-Loaded Sawblades,The Lost Caverns of Ixalan,36,LCI,Normal,Near Mint,English,Uncommon,524229,7502466,$0.10,$0.10
3,Might of the Ancestors,Might of the Ancestors,The Lost Caverns of Ixalan,23,LCI,Normal,Near Mint,English,Uncommon,526288,7547572,$0.06,$0.02
2,Bat Colony,Bat Colony,The Lost Caverns of Ixalan,5,LCI,Normal,Near Mint,English,Uncommon,525235,7520550,$0.06,$0.03
1,Petrify,Petrify,The Lost Caverns of Ixalan,30,LCI,Normal,Near Mint,English,Common,526397,7553712,$0.04,$0.04
1,Helping Hand,Helping Hand,The Lost Caverns of Ixalan,17,LCI,Normal,Near Mint,English,Uncommon,525085,7514798,$0.17,$0.17
3,Cosmium Blast,Cosmium Blast,The Lost Caverns of Ixalan,7,LCI,Normal,Near Mint,English,Common,526295,7548132,$0.06,$0.02
2,Acrobatic Leap,Acrobatic Leap,The Lost Caverns of Ixalan,2,LCI,Normal,Near Mint,English,Common,526360,7551772,$0.08,$0.04
5,Family Reunion,Family Reunion,The Lost Caverns of Ixalan,13,LCI,Normal,Near Mint,English,Common,526362,7551932,$0.20,$0.04
3,Quicksand Whirlpool,Quicksand Whirlpool,The Lost Caverns of Ixalan,31,LCI,Normal,Near Mint,English,Common,526352,7551202,$0.06,$0.02
1,Abuelo's Awakening,Abuelo's Awakening,The Lost Caverns of Ixalan,1,LCI,Normal,Near Mint,English,Rare,526193,7543277,$0.07,$0.07
1,Thousand Moons Crackshot,Thousand Moons Crackshot,The Lost Caverns of Ixalan,37,LCI,Foil,Near Mint,English,Common,526350,7551117,$0.05,$0.05
1,Resplendent Angel,Resplendent Angel,The Lost Caverns of Ixalan,32,LCI,Foil,Near Mint,English,Mythic,525158,7517564,$4.54,$4.54
1,Kinjalli's Dawnrunner,Kinjalli's Dawnrunner,The Lost Caverns of Ixalan,19,LCI,Foil,Near Mint,English,Uncommon,524411,7509369,$0.08,$0.08
1,Tinker's Tote,Tinker's Tote,The Lost Caverns of Ixalan,40,LCI,Foil,Near Mint,English,Common,526365,7552177,$0.03,$0.03
1,Acrobatic Leap,Acrobatic Leap,The Lost Caverns of Ixalan,2,LCI,Foil,Near Mint,English,Common,526360,7551777,$0.02,$0.02
