#schema_version: 1
Quantity,Name,Simple Name,Set,Set Code,Card Number,Language,Finish,Rarity,TCGPlayer Product ID,TCGPlayer SKU,TCGPlayer Price Each,TCGPlayer Fetch Date,Booster,Frame Effects,Full Art?,Promo Types,Set Type,Color Indicator,Mana Cost,Type Line,Oracle Text,Colors,Oracle ID,Layout,Arena ID,MTGO ID,Multiverse IDs,cardmarket ID,Scryfall ID,Defense,Loyalty,Power,Toughness,CMC,Color Identity,EDHREC Rank,Keywords,Penny Rank,Produced Mana,Reprint?,Reserved?,Scryfall Set Code,Scryfall URL,Standard Legal?,Future Legal?,Historic Legal?,Timeless Legal?,Gladiator Legal?,Pioneer Legal?,Explorer Legal?,Modern Legal?,Legacy Legal?,Pauper Legal?,Vintage Legal?,Penny Legal?,Commander Legal?,Oathbreaker Legal?,Brawl Legal?,Standard Brawl Legal?,Alchemy Legal?,Pauper Commander Legal?,Duel Legal?,Old School Legal?,Premodern Legal?,PreDH Legal?,Scryfall Fetch Date
1,"Imodane, the Pyrohammer (Extended Art)","Imodane, the Pyrohammer","Wilds of Eldraine",WOE,348,English,Normal,Rare,512712,7373020,1.14,2024-01-15T15:25:10.903-09:00,false,"legendary, extendedart",false,"boosterfun",expansion,,{2}{R}{R},Legendary Creature — Human Knight,"Whenever an instant or sorcery spell you control that targets only a single creature deals damage to that creature, Imodane deals that much damage to each opponent.",R,D70D4686-2C35-4149-AED1-7E3B9E022702,normal,,116174,"631834",,77BF3C05-4CBB-4525-9724-2D04CB2084F3,,,4,4,4,R,7043,"",,,false,false,woe,https://scryfall.com/card/woe/348/imodane-the-pyrohammer?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,not_legal,not_legal,2024-02-06T01:13:45.393-09:00
1,"Impact Tremors","Impact Tremors","Wilds of Eldraine: Enchanting Tales",WOT,44,English,Normal,Uncommon,512663,7371245,0.29,2024-01-15T15:25:10.903-09:00,false,"showcase",false,"boosterfun",masterpiece,,{1}{R},Enchantment,"Whenever a creature enters the battlefield under your control, Impact Tremors deals 1 damage to each opponent.",R,9242CD3E-1A71-4700-8182-9C1005616033,normal,87082,115912,"632472",728482,E23CF8E0-0983-4495-AD3E-8B0C3E706115,,,,,2,R,271,"",3689,,true,false,wot,https://scryfall.com/card/wot/44/impact-tremors?utm_source=api,not_legal,not_legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,not_legal,not_legal,legal,legal,not_legal,not_legal,not_legal,2024-02-06T01:13:45.371-09:00
9,"Mountain (0265)","Mountain","Wilds of Eldraine",WOE,265,English,Normal,Land,509494,7332407,0.28,2024-01-15T15:25:10.903-09:00,true,"",true,"",expansion,,,Basic Land — Mountain,"({T}: Add {R}.)",,A3FB7228-E76B-4E96-A40E-20B5FED75685,normal,87023,116938,"631593",725339,8822DB23-34DC-452A-92BC-A3CEEE4DB375,,,,,0,R,,"",,R,true,false,woe,https://scryfall.com/card/woe/265/mountain?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,2024-02-06T01:13:45.402-09:00
1,"Picnic Ruiner","Picnic Ruiner","Wilds of Eldraine",WOE,232,English,Normal,Uncommon,512654,7370810,0.04,2024-01-15T15:25:10.903-09:00,true,"",false,"",expansion,,{1}{R} // {3}{G},Creature — Goblin Rogue // Sorcery — Adventure,"Whenever Picnic Ruiner attacks while you control a creature with power 4 or greater, Picnic Ruiner gains double strike until end of turn. // Distribute three +1/+1 counters among any number of target creatures you control.",,334FBA11-E500-40FD-A142-41FF553642B5,adventure,86954,116832,"629733",729045,66485C3E-3B21-4DB4-AC12-AF04E35B49B1,,,2,2,2,,13447,"",10430,,false,,woe,https://scryfall.com/card/woe/232/picnic-ruiner-stolen-goodies?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,restricted,legal,not_legal,not_legal,not_legal,2024-02-06T01:13:45.362-09:00
1,"Prophetic Prism","Prophetic Prism","Wilds of Eldraine",WOE,249,English,Normal,Common,513010,7377291,0.02,2024-01-15T15:25:10.903-09:00,true,"",false,"",expansion,,{2},Artifact,"When Prophetic Prism enters the battlefield, draw a card.; {1}, {T}: Add one mana of any color.",,134A9877-5CFB-4A2A-A0F0-930DCE45F58B,normal,86981,116886,"629750",729032,1FAE351C-B918-4648-A361-D5239AE63156,,,,,2,,3148,"",255,BGRUW,true,false,woe,https://scryfall.com/card/woe/249/prophetic-prism?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,banned,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,legal,2024-02-06T01:13:45.390-09:00
1,"Raid Bombardment","Raid Bombardment","Wilds of Eldraine: Enchanting Tales",WOT,47,English,Normal,Uncommon,512550,7366284,0.03,2024-01-15T15:25:10.903-09:00,false,"showcase",false,"boosterfun",masterpiece,,{2}{R},Enchantment,"Whenever a creature you control with power 2 or less attacks, Raid Bombardment deals 1 damage to the player or planeswalker that creature is attacking.",R,1734E777-D34A-4526-AE24-EF034F147CC5,normal,87085,115918,"632475",728404,1A7576D7-EF3A-48B1-A06B-81D334C57B96,,,,,3,R,4164,"",3561,,true,false,wot,https://scryfall.com/card/wot/47/raid-bombardment?utm_source=api,not_legal,not_legal,legal,legal,legal,not_legal,not_legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,not_legal,not_legal,legal,2024-02-06T01:13:45.396-09:00
1,"Redcap Thief","Redcap Thief","Wilds of Eldraine",WOE,147,English,Normal,Common,513923,7403042,0.01,2024-01-15T15:25:10.903-09:00,true,"",false,"",expansion,,{2}{R},Creature — Goblin Rogue,"When Redcap Thief enters the battlefield, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")",R,E055BC6D-D395-4F85-8E15-3BCE65B7FCCA,normal,86849,116622,"629648",729932,CDA6BDEB-A0D6-46CA-BA8C-317EE0096416,,,2,3,3,R,13305,"Treasure",,BGRUW,false,false,woe,https://scryfall.com/card/woe/147/redcap-thief?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-02-06T01:13:45.391-09:00
1,"Rootrider Faun","Rootrider Faun","Wilds of Eldraine",WOE,182,English,Normal,Common,512352,7360157,0.02,2024-01-15T15:25:10.903-09:00,true,"",false,"",expansion,,{1}{G},Creature — Satyr Scout,"{T}: Add {G}.; {1}, {T}: Add one mana of any color.",G,87BEDC9B-B4D2-41B6-B9F1-E1AEB8E75EC3,normal,86890,116704,"629683",728073,4E87DB5A-1A70-42DF-83A2-C0F71FE8533A,,,1,3,2,G,13781,"",,BGRUW,false,false,woe,https://scryfall.com/card/woe/182/rootrider-faun?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-02-06T01:13:45.373-09:00
1,"Ruby, Daring Tracker","Ruby, Daring Tracker","Wilds of Eldraine",WOE,212,English,Normal,Uncommon,512212,7357277,0.1,2024-01-15T15:25:10.903-09:00,true,"legendary",false,"",expansion,,{R}{G},Legendary Creature — Human Scout,"Haste; Whenever Ruby, Daring Tracker attacks while you control a creature with power 4 or greater, Ruby gets +2/+2 until end of turn.; {T}: Add {R} or {G}.",GR,5D1B0EEE-3A7A-4F22-A40D-7658A368962A,normal,86922,116768,"629713",728096,FFB5786B-6825-4EBF-A1E1-80011340ADBB,,,1,2,2,GR,5957,"Haste",1337,GR,false,false,woe,https://scryfall.com/card/woe/212/ruby-daring-tracker?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,restricted,legal,not_legal,not_legal,not_legal,2024-02-06T01:13:45.381-09:00
1,"Season of Growth","Season of Growth","Wilds of Eldraine: Enchanting Tales",WOT,61,English,Normal,Uncommon,513107,7379761,0.07,2024-01-15T15:25:10.903-09:00,false,"showcase",false,"boosterfun",masterpiece,,{1}{G},Enchantment,"Whenever a creature enters the battlefield under your control, scry 1. (Look at the top card of your library. You may put that card on the bottom of your library.); Whenever you cast a spell that targets a creature you control, draw a card.",G,3F4E300A-EC5C-42F3-A97B-D58E62ABE22B,normal,87099,115946,"632489",730292,742F2D20-0F6B-488E-AE37-54A41522C191,,,,,2,G,1820,"Scry",2585,,true,false,wot,https://scryfall.com/card/wot/61/season-of-growth?utm_source=api,not_legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,legal,not_legal,not_legal,not_legal,2024-02-06T01:13:45.395-09:00
1,"Skewer Slinger","Skewer Slinger","Wilds of Eldraine",WOE,149,English,Normal,Common,513875,7400632,0.02,2024-01-15T15:25:10.903-09:00,true,"",false,"",expansion,,{1}{R},Creature — Dwarf Knight,"Reach; Whenever Skewer Slinger blocks or becomes blocked by a creature, Skewer Slinger deals 1 damage to that creature.",R,2E8433A2-AD71-4D30-84FE-12B709197824,normal,86851,116626,"629650",730027,E78E50CA-D27B-45DB-91FA-7FEF3CAD16D0,,,1,3,2,R,16908,"Reach",,,false,false,woe,https://scryfall.com/card/woe/149/skewer-slinger?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-02-06T01:13:45.387-09:00
1,"Titanic Growth","Titanic Growth","Wilds of Eldraine",WOE,191,English,Normal,Common,513982,7405062,0.03,2024-01-15T15:25:10.903-09:00,true,"",false,"",expansion,,{1}{G},Instant,"Target creature gets +4/+4 until end of turn.",G,61E09DD9-7870-48C2-9177-D6ABC3162692,normal,86900,116724,"629692",729909,46917DE3-5E98-4DD6-8950-FC10338515DF,,,,,2,G,7578,"",8749,,true,false,woe,https://scryfall.com/card/woe/191/titanic-growth?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-02-06T01:13:45.382-09:00
1,"Troublemaker Ouphe","Troublemaker Ouphe","Wilds of Eldraine",WOE,194,English,Normal,Common,512310,7359152,0.03,2024-01-15T15:25:10.903-09:00,true,"",false,"",expansion,,{1}{G},Creature — Ouphe,"Bargain (You may sacrifice an artifact, enchantment, or token as you cast this spell.); When Troublemaker Ouphe enters the battlefield, if it was bargained, exile target artifact or enchantment an opponent controls.",G,16CDBA97-73CF-44BA-9D64-F27009B829F8,normal,86903,116730,"629695",728112,7F7B2FC0-D3F6-4C4D-A163-986A372E5B12,,,2,2,2,G,15308,"Bargain",13210,,false,false,woe,https://scryfall.com/card/woe/194/troublemaker-ouphe?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-02-06T01:13:45.384-09:00
1,"Twisted Fealty","Twisted Fealty","Wilds of Eldraine",WOE,154,English,Normal,Uncommon,512235,7358142,0.05,2024-01-15T15:25:10.903-09:00,true,"",false,"",expansion,,{2}{R},Sorcery,"Gain control of target creature until end of turn. Untap that creature. It gains haste until end of turn.; Create a Wicked Role token attached to up to one target creature. (If you control another Role on it, put that one into the graveyard. Enchanted creature gets +1/+1. When this Aura is put into a graveyard, each opponent loses 1 life.)",R,A5AE75DE-0DFF-44BF-9DC6-5895AB3AE731,normal,86856,116636,"629655",728067,382D6085-79B9-48F7-8949-9F44DDE2C753,,,,,3,R,12743,"Role token",,,false,false,woe,https://scryfall.com/card/woe/154/twisted-fealty?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,not_legal,not_legal,2024-02-06T01:13:45.385-09:00
1,"Witchstalker Frenzy","Witchstalker Frenzy","Wilds of Eldraine",WOE,159,English,Normal,Uncommon,513417,7389061,0.1,2024-01-15T15:25:10.903-09:00,true,"",false,"",expansion,,{3}{R},Instant,"This spell costs {1} less to cast for each creature that attacked this turn.; Witchstalker Frenzy deals 5 damage to target creature.",R,F46BEFCB-6A7F-4F5E-8634-393CBF4B3308,normal,86863,116650,"629660",730025,649025A7-79D1-4D7C-B1DB-D46BCF5A1AE2,,,,,4,R,12701,"",,,false,false,woe,https://scryfall.com/card/woe/159/witchstalker-frenzy?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,not_legal,not_legal,2024-02-06T01:13:45.368-09:00
