#schema_version: 1
Quantity,Name,Simple Name,Set,Set Code,Card Number,Language,Finish,Rarity,TCGPlayer Product ID,TCGPlayer SKU,TCGPlayer Price Each,TCGPlayer Fetch Date,Booster,Frame Effects,Full Art?,Promo Types,Set Type,Color Indicator,Mana Cost,Type Line,Oracle Text,Colors,Oracle ID,Layout,Arena ID,MTGO ID,Multiverse IDs,cardmarket ID,Scryfall ID,Defense,Loyalty,Power,Toughness,CMC,Color Identity,EDHREC Rank,Keywords,Penny Rank,Produced Mana,Reprint?,Reserved?,Scryfall Set Code,Scryfall URL,Standard Legal?,Future Legal?,Historic Legal?,Timeless Legal?,Gladiator Legal?,Pioneer Legal?,Explorer Legal?,Modern Legal?,Legacy Legal?,Pauper Legal?,Vintage Legal?,Penny Legal?,Commander Legal?,Oathbreaker Legal?,Brawl Legal?,Standard Brawl Legal?,Alchemy Legal?,Pauper Commander Legal?,Duel Legal?,Old School Legal?,Premodern Legal?,PreDH Legal?,Scryfall Fetch Date
1,"Frantic Scapegoat","Frantic Scapegoat","Murders at Karlov Manor",MKM,126,English,Normal,Uncommon,535087,7700188,0.19,2024-04-17T22:16:38.151-08:00,true,"",false,"",expansion,,{R},Creature — Goat,"Haste; When Frantic Scapegoat enters the battlefield, suspect it. (It has menace and can't block.); Whenever one or more other creatures enter the battlefield under your control, if Frantic Scapegoat is suspected, you may suspect one of the other creatures. If you do, Frantic Scapegoat is no longer suspected.",R,D181310F-404B-4F26-8024-B7B537D1FD90,normal,89041,121730,"646684",752592,EB81E343-7242-44B1-9CE6-1DDDD104F764,,,1,1,1,R,19347,"Suspect, Haste",552,,false,false,mkm,https://scryfall.com/card/mkm/126/frantic-scapegoat?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,restricted,legal,not_legal,not_legal,not_legal,2024-06-02T23:35:08.518-08:00
1,"Galvanize","Galvanize","Murders at Karlov Manor",MKM,128,English,Normal,Common,532919,7667879,0.19,2024-04-17T22:16:38.151-08:00,true,"",false,"",expansion,,{1}{R},Instant,"Galvanize deals 3 damage to target creature. If you've drawn two or more cards this turn, Galvanize deals 5 damage to that creature instead.",R,9B44C005-6799-47FD-8B0D-7179B5281D78,normal,89043,121734,"646686",750922,64ED3BFA-3294-45DD-825E-3AFC2580F0D4,,,,,2,R,19166,"",,,false,false,mkm,https://scryfall.com/card/mkm/128/galvanize?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-06-02T23:35:08.488-08:00
1,"Gleaming Geardrake","Gleaming Geardrake","Murders at Karlov Manor",MKM,205,English,Normal,Uncommon,529990,7592172,0.16,2024-04-17T22:16:38.151-08:00,true,"",false,"",expansion,,{U}{R},Artifact Creature — Drake,"Flying; When Gleaming Geardrake enters the battlefield, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card.""); Whenever you sacrifice an artifact, put a +1/+1 counter on Gleaming Geardrake.",RU,AF294DF7-F8A0-4D52-88CB-086678463970,normal,89118,121884,"646761",750672,CABB5875-42FF-4E3A-A32E-AAB392FCCFF8,,,1,1,2,RU,13868,"Flying, Investigate",2038,,false,false,mkm,https://scryfall.com/card/mkm/205/gleaming-geardrake?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,restricted,legal,not_legal,not_legal,not_legal,2024-06-02T23:35:08.523-08:00
1,"Granite Witness","Granite Witness","Murders at Karlov Manor",MKM,206,English,Normal,Common,533378,7677938,0.21,2024-04-17T22:16:38.151-08:00,true,"",false,"",expansion,,{2}{W}{U},Artifact Creature — Gargoyle Detective,"Flying, vigilance; Disguise {W/U}{W/U} (You may cast this card face down for {3} as a 2/2 creature with ward {2}. Turn it face up any time for its disguise cost.); When Granite Witness is turned face up, you may tap or untap target creature.",UW,37F2EC12-D703-40CD-A155-053AE2E4DDCC,normal,89119,121886,"646762",751361,DAEE9D98-F8C6-4980-8F23-C6C636B69430,,,3,2,4,UW,22985,"Flying, Vigilance, Disguise",,,false,false,mkm,https://scryfall.com/card/mkm/206/granite-witness?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-06-02T23:35:08.497-08:00
1,"Innocent Bystander","Innocent Bystander","Murders at Karlov Manor",MKM,133,English,Normal,Common,533905,7684966,0.2,2024-04-17T22:16:38.151-08:00,true,"",false,"",expansion,,{1}{R},Creature — Goblin Citizen,"Whenever Innocent Bystander is dealt 3 or more damage, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")",R,C293F1C0-93DE-4A73-AAF6-4E9F01E557EC,normal,89048,121744,"646691",751862,085F4595-4AE5-428E-A934-E918774DF6FD,,,2,1,2,R,23946,"Investigate",,,false,false,mkm,https://scryfall.com/card/mkm/133/innocent-bystander?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-06-02T23:35:08.498-08:00
1,"Neighborhood Guardian","Neighborhood Guardian","Murders at Karlov Manor",MKM,26,English,Normal,Uncommon,535259,7702021,0.16,2024-04-17T22:16:38.151-08:00,true,"",false,"",expansion,,{1}{W},Creature — Unicorn,"Whenever another creature with power 2 or less enters the battlefield under your control, target creature you control gets +1/+1 until end of turn.",W,EF414347-BBE3-47CB-B900-88275561C43E,normal,88946,121540,"646589",752603,0438D482-B74C-4D5E-A2BC-7063C1AE73FA,,,2,2,2,W,21392,"",,,false,false,mkm,https://scryfall.com/card/mkm/26/neighborhood-guardian?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,restricted,legal,not_legal,not_legal,not_legal,2024-06-02T23:35:08.491-08:00
1,"No Witnesses","No Witnesses","Murders at Karlov Manor",MKM,27,English,Normal,Rare,533141,7674787,0.53,2024-04-17T22:16:38.151-08:00,true,"",false,"",expansion,,{2}{W}{W},Sorcery,"Each player who controls the most creatures investigates. Then destroy all creatures. (To investigate, create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")",W,0639BD82-084F-47D5-B158-05DFC29EFA40,normal,88947,121542,"646590",751194,F98DB67A-C39C-45A8-AE21-85133BE46ED5,,,,,4,W,15582,"Investigate",12880,,false,false,mkm,https://scryfall.com/card/mkm/27/no-witnesses?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,not_legal,not_legal,2024-06-02T23:35:08.500-08:00
1,"Out Cold","Out Cold","Murders at Karlov Manor",MKM,66,English,Normal,Common,530005,7593297,0.33,2024-04-17T22:16:38.151-08:00,true,"",false,"",expansion,,{3}{U},Instant,"This spell can't be countered. (This includes by the ward ability.); Tap up to two target creatures and put a stun counter on each of them. Investigate. (If a permanent with a stun counter would become untapped, remove one from it instead.)",U,2D16D51B-47E0-4CDC-83DD-A805BA50BD83,normal,88985,121618,"646628",750663,AABFADA0-3C1B-4237-B06C-573071CCD68D,,,,,4,U,16833,"Investigate",,,false,false,mkm,https://scryfall.com/card/mkm/66/out-cold?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-06-02T23:35:08.521-08:00
1,"Perimeter Enforcer","Perimeter Enforcer","Murders at Karlov Manor",MKM,31,English,Normal,Uncommon,535971,7718063,0.28,2024-04-17T22:16:38.151-08:00,true,"",false,"",expansion,,{1}{W},Creature — Human Detective,"Flying, lifelink; Whenever another Detective enters the battlefield under your control and whenever a Detective you control is turned face up, Perimeter Enforcer gets +1/+1 until end of turn.",W,BE8D3788-709B-4D10-861C-A6F27D4B63A6,normal,88951,121550,"646594",753612,1F88D077-5082-4A67-91E4-97AAFB9A5E91,,,1,1,2,W,23044,"Flying, Lifelink",12781,,false,false,mkm,https://scryfall.com/card/mkm/31/perimeter-enforcer?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,restricted,legal,not_legal,not_legal,not_legal,2024-06-02T23:35:08.499-08:00
1,"Projektor Inspector","Projektor Inspector","Murders at Karlov Manor",MKM,68,English,Normal,Common,533911,7685371,0.2,2024-04-17T22:16:38.151-08:00,true,"",false,"",expansion,,{2}{U},Creature — Human Detective,"Whenever Projektor Inspector or another Detective enters the battlefield under your control and whenever a Detective you control is turned face up, you may draw a card. If you do, discard a card.",U,58B27A79-BA63-45D4-84EE-423CE0D91F6B,normal,88987,121622,"646630",751853,AD378843-E2B0-48D6-90DC-B584E857473D,,,3,2,3,U,22139,"",,,false,false,mkm,https://scryfall.com/card/mkm/68/projektor-inspector?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-06-02T23:35:08.526-08:00
2,"Red Herring","Red Herring","Murders at Karlov Manor",MKM,142,English,Normal,Common,533920,7685941,0.21,2024-04-17T22:16:38.151-08:00,true,"",false,"",expansion,,{1}{R},Artifact Creature — Clue Fish,"Haste; Red Herring attacks each combat if able.; {2}, Sacrifice Red Herring: Draw a card.",R,F0EE45B5-697B-48F8-B1A6-CB3AE75E4A29,normal,89057,121762,"646700",751863,6C137A44-9AB6-4E59-8324-34D9DCA8F5A6,,,2,2,2,R,21789,"Haste",,,false,false,mkm,https://scryfall.com/card/mkm/142/red-herring?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-06-02T23:35:08.495-08:00
1,"Unauthorized Exit (Showcase)","Unauthorized Exit","Murders at Karlov Manor",MKM,298,English,Normal,Common,535310,7703542,0.2,2024-04-17T22:16:38.151-08:00,false,"showcase, inverted",false,"magnified, boosterfun",expansion,,{1}{U},Instant,"Return target nonland permanent to its owner's hand. Surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",U,3D145811-ADB2-46A4-B173-BF8152E5DE48,normal,,121178,"649019",,7695437C-1B7E-4163-AADE-CA79B9C70E15,,,,,2,U,13906,"Surveil",13013,,false,false,mkm,https://scryfall.com/card/mkm/298/unauthorized-exit?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-06-02T23:35:08.534-08:00
