#schema_version: 1
Quantity,Name,Simple Name,Set,Set Code,Card Number,Language,Finish,Rarity,TCGPlayer Product ID,TCGPlayer SKU,TCGPlayer Price Each,TCGPlayer Fetch Date,Booster,Frame Effects,Full Art?,Promo Types,Set Type,Color Indicator,Mana Cost,Type Line,Oracle Text,Colors,Oracle ID,Layout,Arena ID,MTGO ID,Multiverse IDs,cardmarket ID,Scryfall ID,Defense,Loyalty,Power,Toughness,CMC,Color Identity,EDHREC Rank,Keywords,Penny Rank,Produced Mana,Reprint?,Reserved?,Scryfall Set Code,Scryfall URL,Standard Legal?,Future Legal?,Historic Legal?,Timeless Legal?,Gladiator Legal?,Pioneer Legal?,Explorer Legal?,Modern Legal?,Legacy Legal?,Pauper Legal?,Vintage Legal?,Penny Legal?,Commander Legal?,Oathbreaker Legal?,Brawl Legal?,Standard Brawl Legal?,Alchemy Legal?,Pauper Commander Legal?,Duel Legal?,Old School Legal?,Premodern Legal?,PreDH Legal?,Scryfall Fetch Date,Notes,Proxy
2,"Hidden Cataract","Hidden Cataract","The Lost Caverns of Ixalan",LCI,273,English,Normal,Land,524179,7499363,0.02,2024-05-24T11:03:10.886-08:00,true,"",false,"",expansion,,,Land — Cave,"This land enters tapped.; {T}: Add {U}.; {4}{U}, {T}, Sacrifice this land: Discover 4. Activate only as a sorcery. (Exile cards from the top of your library until you exile a nonland card with mana value 4 or less. Cast it without paying its mana cost or put it into your hand. Put the rest on the bottom in a random order.)",,927979D7-9B5C-4448-AEF0-BAF2907A89F1,normal,87439,118394,"636998",740885,69F317FC-F603-45B5-9208-545BE4DCBF36,,,,,0,U,4220,"Discover",1511,U,false,false,lci,https://scryfall.com/card/lci/273/hidden-cataract?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2025-04-20T22:38:14.912-08:00,,
1,"Hidden Nursery","Hidden Nursery","The Lost Caverns of Ixalan",LCI,276,English,Normal,Land,524193,7500313,0.05,2024-05-24T11:03:10.886-08:00,true,"",false,"",expansion,,,Land — Cave,"This land enters tapped.; {T}: Add {G}.; {4}{G}, {T}, Sacrifice this land: Discover 4. Activate only as a sorcery. (Exile cards from the top of your library until you exile a nonland card with mana value 4 or less. Cast it without paying its mana cost or put it into your hand. Put the rest on the bottom in a random order.)",,1A26E2D6-6BFC-4CDC-9BD6-8B37A9BE2961,normal,87442,118400,"637001",740888,A942939A-C06E-4B90-A404-AE5ACFFFCFF9,,,,,0,G,2903,"Discover",742,G,false,false,lci,https://scryfall.com/card/lci/276/hidden-nursery?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2025-04-20T22:38:14.904-08:00,,
1,"Huatli's Final Strike","Huatli's Final Strike","The Lost Caverns of Ixalan",LCI,190,English,Normal,Common,526196,7543517,0.02,2024-05-24T11:03:10.886-08:00,true,"",false,"",expansion,,{2}{G},Instant,"Target creature you control gets +1/+0 until end of turn. It deals damage equal to its power to target creature an opponent controls.",G,20ACB8DF-2EA0-48B0-8DCF-54DD0E1F8DB8,normal,87346,118208,"636906",744031,1247A5FA-B50A-4AB1-96CA-DBEB45BD0B56,,,,,3,G,15328,"",,,false,false,lci,https://scryfall.com/card/lci/190/huatlis-final-strike?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2025-04-20T22:38:14.922-08:00,,
1,"Hunter's Blowgun","Hunter's Blowgun","The Lost Caverns of Ixalan",LCI,255,English,Normal,Common,526300,7548462,0.02,2024-05-24T11:03:10.886-08:00,true,"",false,"",expansion,,{1},Artifact — Equipment,"Equipped creature gets +1/+1.; Equipped creature has deathtouch during your turn. Otherwise, it has reach.; Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)",,A0292E0B-7BB3-46D3-A29F-B54BCE5B20F0,normal,87417,118350,"636976",744053,3348ABE7-6AA3-47F7-8203-A15F75007E33,,,,,1,,6589,"Equip",,,false,false,lci,https://scryfall.com/card/lci/255/hunters-blowgun?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2025-04-20T22:38:14.915-08:00,,
1,"Marauding Brinefang","Marauding Brinefang","The Lost Caverns of Ixalan",LCI,64,English,Normal,Common,526283,7547172,0.01,2024-05-24T11:03:10.886-08:00,true,"",false,"",expansion,,{5}{U}{U},Creature — Dinosaur,"Ward {3} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {3}.); Islandcycling {2} ({2}, Discard this card: Search your library for an Island card, reveal it, put it into your hand, then shuffle.)",U,CBBD507E-06DA-4B47-BEFC-61DB8C92539E,normal,87205,117926,"636765",743973,78328899-7996-4CFD-BF00-D2A0D0FF3EF8,,,6,7,7,U,11677,"Islandcycling, Landcycling, Ward, Typecycling, Cycling",5956,,false,false,lci,https://scryfall.com/card/lci/64/marauding-brinefang?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2025-04-20T22:38:14.896-08:00,,
1,"Mineshaft Spider","Mineshaft Spider","The Lost Caverns of Ixalan",LCI,202,English,Normal,Common,526334,7549902,0.01,2024-05-24T11:03:10.886-08:00,true,"",false,"",expansion,,{3}{G},Creature — Spider,"Reach; When this creature enters, you may mill two cards. (You may put the top two cards of your library into your graveyard.)",G,E5AA32B6-2EAF-4B48-81CC-CD3DB976513D,normal,87360,118236,"636920",744038,B75A3639-A917-4700-A093-14A4CDA78D9F,,,3,4,4,G,16288,"Reach, Mill",,,false,false,lci,https://scryfall.com/card/lci/202/mineshaft-spider?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2025-04-20T22:38:14.910-08:00,,
2,"Oaken Siren","Oaken Siren","The Lost Caverns of Ixalan",LCI,66,English,Normal,Common,526303,7548632,0.03,2024-05-24T11:03:10.886-08:00,true,"",false,"",expansion,,{1}{U},Artifact Creature — Siren Pirate,"Flying, vigilance; {T}: Add {U}. Spend this mana only to cast an artifact spell or activate an ability of an artifact source.",U,A06A35A9-A23E-4A0A-90BC-84E7A52D2CEF,normal,87207,117930,"636767",743974,D7731EF5-DA74-4436-8EE7-01C065CBEFAE,,,1,2,2,U,10280,"Flying, Vigilance",3863,U,false,false,lci,https://scryfall.com/card/lci/66/oaken-siren?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2025-04-20T22:38:14.899-08:00,,
1,"Ojer Pakpatiq, Deepest Epoch","Ojer Pakpatiq, Deepest Epoch","The Lost Caverns of Ixalan",LCI,67,English,Normal,Mythic,525147,7517089,2.39,2024-05-24T11:03:10.886-08:00,true,"legendary",false,"",expansion,,{2}{U}{U} // ,Legendary Creature — God // Land,"Flying; Whenever you cast an instant spell from your hand, it gains rebound. (Exile it as it resolves. At the beginning of your next upkeep, you may cast it from exile without paying its mana cost.); When Ojer Pakpatiq dies, return it to the battlefield tapped and transformed under its owner's control with three time counters on it. // (Transforms from Ojer Pakpatiq, Deepest Epoch.); {T}: Add {U}. Remove a time counter from this land.; {2}{U}, {T}: Transform this land. Activate only if it has no time counters on it and only as a sorcery.",U // ,34EF174E-1B3D-43D5-9F72-3D35BEFBDD7F,transform,87208,117932,"636768, 636769",743016,A9D71007-BC04-4DFF-AD3F-E2C0B5B4400E,,,4,3,4,,2746,"",,U,false,,lci,https://scryfall.com/card/lci/67/ojer-pakpatiq-deepest-epoch-temple-of-cyclical-time?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,not_legal,not_legal,2025-04-20T22:38:14.908-08:00,,
1,"Out of Air","Out of Air","The Lost Caverns of Ixalan",LCI,69,English,Normal,Common,526311,7549202,0.01,2024-05-24T11:03:10.886-08:00,true,"",false,"",expansion,,{2}{U}{U},Instant,"This spell costs {2} less to cast if it targets a creature spell.; Counter target spell.",U,FCEA912B-58B1-4068-AC4D-1BC89AA7F33C,normal,87211,117938,"636771",743976,C263DB55-FCAC-4B49-B626-7C8092ACCFCD,,,,,4,U,11145,"",215,,false,false,lci,https://scryfall.com/card/lci/69/out-of-air?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2025-04-20T22:38:14.934-08:00,,
2,"Over the Edge","Over the Edge","The Lost Caverns of Ixalan",LCI,205,English,Normal,Common,526369,7552422,0.04,2024-05-24T11:03:10.886-08:00,true,"",false,"",expansion,,{1}{G},Sorcery,"Choose one —; • Destroy target artifact or enchantment.; • Target creature you control explores, then it explores again. (Reveal the top card of your library. Put that card into your hand if it's a land. Otherwise, put a +1/+1 counter on that creature, then put the card back or put it into your graveyard. Then repeat this process.)",G,26B441B9-FDFB-43E2-BC02-B358653EADF4,normal,87364,118244,"636924",744040,23DDDDDB-5409-4C28-BF32-E6473F2CC620,,,,,2,G,6561,"Explore",5334,,false,false,lci,https://scryfall.com/card/lci/205/over-the-edge?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2025-04-20T22:38:14.901-08:00,,
2,"Poison Dart Frog","Poison Dart Frog","The Lost Caverns of Ixalan",LCI,207,English,Normal,Common,524315,7506619,0.18,2024-05-24T11:03:10.886-08:00,true,"",false,"",expansion,,{1}{G},Creature — Frog,"Reach; {T}: Add one mana of any color.; {2}: This creature gains deathtouch until end of turn.",G,E88A2B71-C90D-4E16-99A3-93D11FE7A968,normal,87366,118248,"636926",741007,62C1F09A-9D17-415C-8AFA-CD0B62ABE48D,,,1,1,2,G,2052,"Reach",8655,BGRUW,false,false,lci,https://scryfall.com/card/lci/207/poison-dart-frog?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2025-04-20T22:38:14.900-08:00,,
1,"Promising Vein","Promising Vein","The Lost Caverns of Ixalan",LCI,279,English,Normal,Land,526395,7553622,0.05,2024-05-24T11:03:10.886-08:00,true,"",false,"",expansion,,,Land — Cave,"{T}: Add {C}.; {1}, {T}, Sacrifice this land: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.",,861EB7D7-7616-4620-A4FD-4B8C3BF00DD1,normal,87445,118406,"637004",744059,E9681A54-6413-4FF4-B6B1-EE4DECB25BFA,,,,,0,,3040,"",1781,C,false,false,lci,https://scryfall.com/card/lci/279/promising-vein?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2025-04-20T22:38:14.933-08:00,,
2,"River Herald Guide","River Herald Guide","The Lost Caverns of Ixalan",LCI,209,English,Normal,Common,526297,7548292,0.02,2024-05-24T11:03:10.886-08:00,true,"",false,"",expansion,,{2}{G},Creature — Merfolk Scout,"Vigilance; When this creature enters, it explores. (Reveal the top card of your library. Put that card into your hand if it's a land. Otherwise, put a +1/+1 counter on this creature, then put the card back or put it into your graveyard.)",G,B9687FEF-4CB2-4BF1-91AD-49DADA07F4D6,normal,87368,118252,"636928",744041,9EA7E323-F329-4928-B25A-C0B44C5AC058,,,3,1,3,G,14729,"Vigilance, Explore",,,false,false,lci,https://scryfall.com/card/lci/209/river-herald-guide?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2025-04-20T22:38:14.919-08:00,,
1,"Seeker of Sunlight","Seeker of Sunlight","The Lost Caverns of Ixalan",LCI,210,English,Normal,Common,526281,7547012,0.02,2024-05-24T11:03:10.886-08:00,true,"",false,"",expansion,,{G},Creature — Merfolk Scout,"{2}{G}: This creature explores. Activate only as a sorcery. (Reveal the top card of your library. Put that card into your hand if it's a land. Otherwise, put a +1/+1 counter on this creature, then put the card back or put it into your graveyard.)",G,CBA9D6A2-1772-42DC-9BFB-C933A092BE19,normal,87369,118254,"636929",744042,FFCDB10F-4BAD-4F89-8E7C-DAA5C0C69230,,,1,1,1,G,13289,"Explore",11653,,false,false,lci,https://scryfall.com/card/lci/210/seeker-of-sunlight?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2025-04-20T22:38:14.921-08:00,,
1,"Staggering Size","Staggering Size","The Lost Caverns of Ixalan",LCI,214,English,Normal,Common,526298,7548372,0.02,2024-05-24T11:03:10.886-08:00,true,"",false,"",expansion,,{1}{G},Instant,"Target creature gets +3/+3 and gains trample until end of turn.",G,57BDA813-AD4B-40AB-AA35-3F8343FF8668,normal,87373,118262,"636933",744043,E34C4946-6C21-4AE1-9595-35933D38DA52,,,,,2,G,11681,"",,,false,false,lci,https://scryfall.com/card/lci/214/staggering-size?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2025-04-20T22:38:14.927-08:00,,
1,"Walk with the Ancestors","Walk with the Ancestors","The Lost Caverns of Ixalan",LCI,218,English,Normal,Common,526272,7546362,0.03,2024-05-24T11:03:10.886-08:00,true,"",false,"",expansion,,{4}{G},Sorcery,"Return up to one target permanent card from your graveyard to your hand. Discover 4. (Exile cards from the top of your library until you exile a nonland card with mana value 4 or less. Cast it without paying its mana cost or put it into your hand. Put the rest on the bottom in a random order.)",G,CE657A2E-461B-45FD-AB98-35B5C8512777,normal,87378,118272,"636938",744044,71A6F85B-5EF8-4526-9C86-7CB71508B4C0,,,,,5,G,10912,"Discover",7263,,false,false,lci,https://scryfall.com/card/lci/218/walk-with-the-ancestors?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2025-04-20T22:38:14.923-08:00,,
1,"Waterlogged Hulk","Waterlogged Hulk","The Lost Caverns of Ixalan",LCI,83,English,Normal,Uncommon,525658,7530115,0.01,2024-05-24T11:03:10.886-08:00,true,"",false,"",expansion,U,{U} // ,Artifact // Artifact — Vehicle,"{T}: Mill a card. (Put the top card of your library into your graveyard.); Craft with Island {3}{U} ({3}{U}, Exile this artifact, Exile an Island you control or an Island card from your graveyard: Return this card transformed under its owner's control. Craft only as a sorcery.) // Vigilance; Descend 8 — This Vehicle can't be blocked as long as there are eight or more permanent cards in your graveyard.; Crew 1 (Tap any number of creatures you control with total power 1 or more: This Vehicle becomes an artifact creature until end of turn.)",U // U,30820F71-9FD4-453C-B377-C2E0B01C07A7,transform,87225,117966,"636785, 636786",743983,7EA89D3C-8D47-4BBB-9271-8CDFD9296E2F,,,4,4,1,,14045,"",11040,,false,,lci,https://scryfall.com/card/lci/83/waterlogged-hulk-watertight-gondola?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,not_legal,not_legal,2025-04-20T22:38:14.903-08:00,,
