#schema_version: 1
Quantity,Name,Simple Name,Set,Set Code,Card Number,Language,Finish,Rarity,TCGPlayer Product ID,TCGPlayer SKU,TCGPlayer Price Each,TCGPlayer Fetch Date,Booster,Frame Effects,Full Art?,Promo Types,Set Type,Color Indicator,Mana Cost,Type Line,Oracle Text,Colors,Oracle ID,Layout,Arena ID,MTGO ID,Multiverse IDs,cardmarket ID,Scryfall ID,Defense,Loyalty,Power,Toughness,CMC,Color Identity,EDHREC Rank,Keywords,Penny Rank,Produced Mana,Reprint?,Reserved?,Scryfall Set Code,Scryfall URL,Standard Legal?,Future Legal?,Historic Legal?,Timeless Legal?,Gladiator Legal?,Pioneer Legal?,Explorer Legal?,Modern Legal?,Legacy Legal?,Pauper Legal?,Vintage Legal?,Penny Legal?,Commander Legal?,Oathbreaker Legal?,Brawl Legal?,Standard Brawl Legal?,Alchemy Legal?,Pauper Commander Legal?,Duel Legal?,Old School Legal?,Premodern Legal?,PreDH Legal?,Scryfall Fetch Date,Notes,Proxy
1,"Leyline of Sanctity","Leyline of Sanctity","Wilds of Eldraine: Enchanting Tales",WOT,10,English,Normal,Rare,513062,7378301,1.62,2024-04-17T22:16:38.148-08:00,false,"showcase",false,"boosterfun",masterpiece,,{2}{W}{W},Enchantment,"If Leyline of Sanctity is in your opening hand, you may begin the game with it on the battlefield.; You have hexproof. (You can't be the target of spells or abilities your opponents control.)",W,492E0E6C-8C27-4376-938B-F8A8B6205810,normal,87048,115844,"632438",729123,DFAAE165-ADD6-491F-9521-60E30ACCC528,,,,,4,W,6556,"",,,true,false,wot,https://scryfall.com/card/wot/10/leyline-of-sanctity?utm_source=api,not_legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,legal,legal,legal,not_legal,not_legal,not_legal,legal,not_legal,not_legal,legal,2024-09-27T12:50:34.051-08:00,,
6,"Plains (0262)","Plains","Wilds of Eldraine",WOE,262,English,Normal,Land,509492,7332322,0.24,2024-04-17T22:16:38.148-08:00,true,"fullart",true,"",expansion,,,Basic Land — Plains,"({T}: Add {W}.)",,BC71EBF6-2056-41F7-BE35-B2E5C34AFA99,normal,87020,116932,"631590",725336,C9CD4D57-8C51-4FCF-8A9F-5D6A61C33E3D,,,,,0,W,,"",,W,true,false,woe,https://scryfall.com/card/woe/262/plains?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,2024-09-27T12:50:34.085-08:00,,
1,"Protective Parents","Protective Parents","Wilds of Eldraine",WOE,24,English,Normal,Common,513902,7402422,0.01,2024-04-17T22:16:38.148-08:00,true,"",false,"",expansion,,{2}{W},Creature — Human Peasant,"When Protective Parents dies, create a Young Hero Role token attached to up to one target creature you control. (If you control another Role on it, put that one into the graveyard. Enchanted creature has ""Whenever this creature attacks, if its toughness is 3 or less, put a +1/+1 counter on it."")",W,D9717522-358B-41AC-9183-8A6B3981F921,normal,86708,116340,"629525",729957,68CC9653-80EF-4606-A0EC-6D4228FDB118,,,3,2,3,W,21301,"Role token",,,false,false,woe,https://scryfall.com/card/woe/24/protective-parents?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-09-27T12:50:34.063-08:00,,
1,"Regal Bunnicorn","Regal Bunnicorn","Promo Pack: Wilds of Eldraine",PWOE,25p,English,Normal,Rare,514334,7413523,1.4,2024-04-17T22:16:38.148-08:00,false,"",false,"promopack, stamped",promo,,{1}{W},Creature — Rabbit Unicorn,"Regal Bunnicorn's power and toughness are each equal to the number of nonland permanents you control.",W,EFD93428-88A5-4F7B-95F3-1D6EEC069A4C,normal,,,"",,E4C17D31-5F18-40F8-A7BC-C2CFFBEF3785,,,*,*,2,W,6764,"",593,,true,false,pwoe,https://scryfall.com/card/pwoe/25p/regal-bunnicorn?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,not_legal,not_legal,2024-09-27T12:50:34.070-08:00,,
1,"Return from the Wilds","Return from the Wilds","Wilds of Eldraine",WOE,181,English,Normal,Common,512351,7360077,0.06,2024-04-17T22:16:38.148-08:00,true,"",false,"",expansion,,{2}{G},Sorcery,"Choose two —; • Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.; • Create a 1/1 white Human creature token.; • Create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this artifact: You gain 3 life."")",G,541ADB13-1277-4C9E-AE1E-976F7AAC1C72,normal,86889,116702,"629682",728072,9597D9EA-D9B2-4009-8E7C-02CAA3585BC5,,,,,3,G,5638,"Food",,,false,false,woe,https://scryfall.com/card/woe/181/return-from-the-wilds?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-09-27T12:50:34.077-08:00,,
1,"Savior of the Sleeping","Savior of the Sleeping","Wilds of Eldraine",WOE,28,English,Normal,Common,513971,7404482,0.02,2024-04-17T22:16:38.148-08:00,true,"",false,"",expansion,,{2}{W},Creature — Human Knight,"Vigilance; Whenever an enchantment you control is put into a graveyard from the battlefield, put a +1/+1 counter on Savior of the Sleeping.",W,412EB5EC-BF13-45FB-94B3-C41E62B19D1D,normal,86712,116348,"629529",729903,7B4979D9-FAFB-4E0E-868F-F4772109D7A7,,,2,3,3,W,17944,"Vigilance",,,false,false,woe,https://scryfall.com/card/woe/28/savior-of-the-sleeping?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-09-27T12:50:34.030-08:00,,
1,"Shrouded Shepherd","Shrouded Shepherd","Wilds of Eldraine",WOE,236,English,Normal,Uncommon,512718,7373400,0.03,2024-04-17T22:16:38.148-08:00,true,"",false,"",expansion,,{1}{W} // {1}{B},Creature — Spirit Warrior // Sorcery — Adventure,"When Shrouded Shepherd enters, target creature you control gets +2/+2 until end of turn. // Creatures your opponents control get -1/-1 until end of turn. (Then exile this card. You may cast the creature later from exile.)",,DE52B262-418E-418C-B2AA-8D5A776E3A75,adventure,86962,116848,"629737",728459,AB03C342-2BF4-41BF-8BB8-472D978D238A,,,2,2,2,,18842,"",6302,,false,,woe,https://scryfall.com/card/woe/236/shrouded-shepherd-cleave-shadows?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,legal,legal,legal,legal,legal,restricted,legal,not_legal,not_legal,not_legal,2024-09-27T12:50:34.073-08:00,,
1,"Soul-Guide Lantern","Soul-Guide Lantern","Wilds of Eldraine",WOE,251,English,Normal,Uncommon,512722,7373575,0.06,2024-04-17T22:16:38.148-08:00,true,"",false,"",expansion,,{1},Artifact,"When Soul-Guide Lantern enters, exile target card from a graveyard.; {T}, Sacrifice Soul-Guide Lantern: Exile each opponent's graveyard.; {1}, {T}, Sacrifice Soul-Guide Lantern: Draw a card.",,1B5E6560-FF2E-4475-96CB-63F64C8A86DB,normal,86983,116890,"629752",728477,13571173-29E7-4915-AF5F-05F13B463061,,,,,1,,1160,"",31,,true,false,woe,https://scryfall.com/card/woe/251/soul-guide-lantern?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,not_legal,not_legal,2024-09-27T12:50:34.081-08:00,,
1,"Stab Wound","Stab Wound","Wilds of Eldraine: Enchanting Tales",WOT,36,English,Normal,Uncommon,513565,7390724,0.02,2024-04-17T22:16:38.148-08:00,false,"showcase",false,"boosterfun",masterpiece,,{2}{B},Enchantment — Aura,"Enchant creature; Enchanted creature gets -2/-2.; At the beginning of the upkeep of enchanted creature's controller, that player loses 2 life.",B,AAD212B2-57BA-4E70-869B-636842EB7A88,normal,87074,115896,"632464",730288,02E5953C-420F-4F5E-BEE1-2E49662E1F5B,,,,,3,B,8178,"Enchant",10251,,true,false,wot,https://scryfall.com/card/wot/36/stab-wound?utm_source=api,not_legal,not_legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,legal,legal,not_legal,not_legal,not_legal,2024-09-27T12:50:34.061-08:00,,
1,"Sugar Rush","Sugar Rush","Wilds of Eldraine",WOE,110,English,Normal,Common,513945,7403677,0.02,2024-04-17T22:16:38.148-08:00,true,"",false,"",expansion,,{1}{B},Instant,"Target creature gets +3/+0 until end of turn.; Draw a card.",B,57085B8E-A85E-4D50-A7D2-9BDDFDAF411C,normal,86806,116536,"629611",729895,A638C9BA-45D6-4B50-A8AB-EF580A0A5D8E,,,,,2,B,14021,"",,,false,false,woe,https://scryfall.com/card/woe/110/sugar-rush?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-09-27T12:50:34.082-08:00,,
3,"Swamp (0264)","Swamp","Wilds of Eldraine",WOE,264,English,Normal,Land,509491,7332242,0.88,2024-04-17T22:16:38.148-08:00,true,"fullart",true,"",expansion,,,Basic Land — Swamp,"({T}: Add {B}.)",,56719F6A-1A6C-4C0A-8D21-18F7D7350B68,normal,87022,116936,"631592",725338,EE68F2CB-851B-4196-AC58-844D72628E6A,,,,,0,B,,"",,B,true,false,woe,https://scryfall.com/card/woe/264/swamp?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,2024-09-27T12:50:34.083-08:00,,
1,"Titanic Growth","Titanic Growth","Wilds of Eldraine",WOE,191,English,Normal,Common,513982,7405062,0.03,2024-04-17T22:16:38.148-08:00,true,"",false,"",expansion,,{1}{G},Instant,"Target creature gets +4/+4 until end of turn.",G,61E09DD9-7870-48C2-9177-D6ABC3162692,normal,86900,116724,"629692",729909,46917DE3-5E98-4DD6-8950-FC10338515DF,,,,,2,G,6659,"",7384,,true,false,woe,https://scryfall.com/card/woe/191/titanic-growth?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-09-27T12:50:34.039-08:00,,
1,"Toadstool Admirer","Toadstool Admirer","Wilds of Eldraine",WOE,192,English,Normal,Common,513911,7402692,0.01,2024-04-17T22:16:38.148-08:00,true,"",false,"",expansion,,{G},Creature — Ouphe,"Ward {2} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {2}.); {3}{G}: Put a +1/+1 counter on Toadstool Admirer.",G,77B48B3C-C780-4C5B-90E6-33C5FD940C16,normal,86901,116726,"629693",729944,F0A6349A-BEFF-4ABD-B005-86D27C1E2957,,,1,1,1,G,18218,"Ward",7657,,false,false,woe,https://scryfall.com/card/woe/192/toadstool-admirer?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-09-27T12:50:34.043-08:00,,
1,"Unassuming Sage","Unassuming Sage","Wilds of Eldraine",WOE,37,English,Normal,Common,514000,7405602,0.01,2024-04-17T22:16:38.148-08:00,true,"",false,"",expansion,,{1}{W},Creature — Human Peasant Wizard,"When Unassuming Sage enters, you may pay {2}. If you do, create a Sorcerer Role token attached to it. (Enchanted creature gets +1/+1 and has ""Whenever this creature attacks, scry 1."")",W,1CF4E16B-2273-41C7-9BCD-0CDC78E12198,normal,86721,116366,"629538",729926,A66FBAEB-1624-43B3-83E2-A37CE7588A5A,,,2,2,2,W,21196,"Role token, Scry",,,false,false,woe,https://scryfall.com/card/woe/37/unassuming-sage?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-09-27T12:50:34.054-08:00,,
1,"Utopia Sprawl","Utopia Sprawl","Wilds of Eldraine: Enchanting Tales",WOT,63,English,Normal,Uncommon,513067,7378476,0.55,2024-04-17T22:16:38.148-08:00,false,"showcase",false,"boosterfun",masterpiece,,{G},Enchantment — Aura,"Enchant Forest; As Utopia Sprawl enters, choose a color.; Whenever enchanted Forest is tapped for mana, its controller adds an additional one mana of the chosen color.",G,00D8EFA6-A2D9-4249-8DA7-B45173675329,normal,87101,115950,"632491",729127,8EE63809-729B-48B1-A06D-3EDC2A26208F,,,,,1,G,332,"Enchant",,BGRUW,true,false,wot,https://scryfall.com/card/wot/63/utopia-sprawl?utm_source=api,not_legal,not_legal,legal,legal,legal,not_legal,not_legal,legal,legal,legal,legal,not_legal,legal,legal,legal,not_legal,not_legal,legal,legal,not_legal,not_legal,legal,2024-09-27T12:50:34.071-08:00,,
1,"Voracious Vermin","Voracious Vermin","Wilds of Eldraine",WOE,116,English,Normal,Common,512873,7375691,0.06,2024-04-17T22:16:38.148-08:00,true,"",false,"",expansion,,{2}{B},Creature — Rat,"When Voracious Vermin enters, create a 1/1 black Rat creature token with ""This creature can't block.""; Whenever another creature you control dies, put a +1/+1 counter on Voracious Vermin.",B,8D36D80E-9934-4B56-BF3C-2B18A6DA3D2D,normal,86813,116550,"629617",729022,8059BE65-3C73-49BB-A3B6-C346CE2F9FA4,,,2,1,3,B,6156,"",4217,,false,false,woe,https://scryfall.com/card/woe/116/voracious-vermin?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-09-27T12:50:34.048-08:00,,
1,"Warehouse Tabby","Warehouse Tabby","Wilds of Eldraine",WOE,117,English,Normal,Common,512383,7360987,0.05,2024-04-17T22:16:38.148-08:00,true,"",false,"",expansion,,{B},Creature — Cat,"Whenever an enchantment you control is put into a graveyard from the battlefield, create a 1/1 black Rat creature token with ""This creature can't block.""; {1}{B}: Warehouse Tabby gains deathtouch until end of turn.",B,A7736614-CDD3-43BD-AB3E-461E3E24ED40,normal,86814,116552,"629618",728055,D500AD81-9659-4A00-8F99-8BE7C23587E8,,,1,1,1,B,12030,"",,,false,false,woe,https://scryfall.com/card/woe/117/warehouse-tabby?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-09-27T12:50:34.055-08:00,,
