#schema_version: 1
Quantity,Name,Simple Name,Set,Set Code,Card Number,Language,Finish,Rarity,TCGPlayer Product ID,TCGPlayer SKU,TCGPlayer Price Each,TCGPlayer Fetch Date,Booster,Frame Effects,Full Art?,Promo Types,Set Type,Color Indicator,Mana Cost,Type Line,Oracle Text,Colors,Oracle ID,Layout,Arena ID,MTGO ID,Multiverse IDs,cardmarket ID,Scryfall ID,Defense,Loyalty,Power,Toughness,CMC,Color Identity,EDHREC Rank,Keywords,Penny Rank,Produced Mana,Reprint?,Reserved?,Scryfall Set Code,Scryfall URL,Standard Legal?,Future Legal?,Historic Legal?,Timeless Legal?,Gladiator Legal?,Pioneer Legal?,Explorer Legal?,Modern Legal?,Legacy Legal?,Pauper Legal?,Vintage Legal?,Penny Legal?,Commander Legal?,Oathbreaker Legal?,Brawl Legal?,Standard Brawl Legal?,Alchemy Legal?,Pauper Commander Legal?,Duel Legal?,Old School Legal?,Premodern Legal?,PreDH Legal?,Scryfall Fetch Date,Notes,Proxy
1,"Frilled Mystic","Frilled Mystic","",RVR,183,,Normal,Uncommon,,,,,true,"",false,"",masters,,{G}{G}{U}{U},Creature — Elf Lizard Wizard,"Flash; When Frilled Mystic enters, you may counter target spell.",GU,724BC69C-CD09-4FF8-91E7-70500B9474E1,normal,,120893,"643190",748536,5BF655CE-C841-42B2-9578-56AB401BF4DE,,,3,2,4,GU,4920,"Flash",1332,,true,false,rvr,https://scryfall.com/card/rvr/183/frilled-mystic?utm_source=api,not_legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,legal,legal,legal,not_legal,not_legal,restricted,legal,not_legal,not_legal,not_legal,2024-10-02T14:35:35.383-08:00,,
1,"Fungal Rebirth","Fungal Rebirth","",RVR,142,,Normal,Uncommon,,,,,true,"",false,"",masters,,{2}{G},Instant,"Return target permanent card from your graveyard to your hand. If a creature died this turn, create two 1/1 green Saproling creature tokens.",G,B917F39A-3176-47AD-AFDA-08D09B873C02,normal,,120811,"643149",748495,59341F6A-A8D4-49C3-B6AD-B6ED14EC66EE,,,,,3,G,4989,"",11821,,true,false,rvr,https://scryfall.com/card/rvr/142/fungal-rebirth?utm_source=api,not_legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,legal,legal,legal,not_legal,not_legal,not_legal,legal,not_legal,not_legal,not_legal,2024-10-02T14:35:35.374-08:00,,
2,"Glowspore Shaman","Glowspore Shaman","",RVR,184,,Normal,Common,,,,,true,"",false,"",masters,,{B}{G},Creature — Elf Shaman,"When Glowspore Shaman enters, mill three cards. You may put a land card from your graveyard on top of your library. (To mill a card, put the top card of your library into your graveyard.)",BG,AC7A9D73-DBDF-4E97-B382-67CD30EF5649,normal,,120895,"643191",748537,A7978A10-795A-414A-A824-B65F7BA543BC,,,3,1,2,BG,6944,"Mill",2367,,true,false,rvr,https://scryfall.com/card/rvr/184/glowspore-shaman?utm_source=api,not_legal,not_legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,not_legal,not_legal,legal,legal,not_legal,not_legal,not_legal,2024-10-02T14:35:35.369-08:00,,
1,"Golgari Guildgate","Golgari Guildgate","",RVR,278,,Normal,Common,,,,,true,"",false,"",masters,,,Land — Gate,"Golgari Guildgate enters tapped.; {T}: Add {B} or {G}.",,FA2DA325-6859-45BB-B185-35526B01BCC1,normal,,121123,"643285",748631,4FB450AE-0DC7-47BD-9A60-1CC4D9D5A695,,,,,0,BG,1123,"",1132,BG,true,false,rvr,https://scryfall.com/card/rvr/278/golgari-guildgate?utm_source=api,not_legal,not_legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,legal,legal,not_legal,not_legal,not_legal,2024-10-02T14:35:35.390-08:00,,
1,"Golgari Guildmage","Golgari Guildmage","",RVR,188,,Normal,Uncommon,,,,,true,"",false,"",masters,,{B/G}{B/G},Creature — Elf Shaman,"{4}{B}, Sacrifice a creature: Return target creature card from your graveyard to your hand.; {4}{G}: Put a +1/+1 counter on target creature.",BG,46DAD873-11F5-4269-8EC2-F126419FBD7D,normal,,120903,"643195",748541,5A39A5F1-6CC5-432B-9A10-41ECDDADBAA7,,,2,2,2,BG,16124,"",11407,,true,false,rvr,https://scryfall.com/card/rvr/188/golgari-guildmage?utm_source=api,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,legal,legal,not_legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,restricted,legal,not_legal,not_legal,legal,2024-10-02T14:35:35.366-08:00,,
1,"Horncaller's Chant","Horncaller's Chant","",RVR,147,,Normal,Common,,,,,true,"",false,"",masters,,{7}{G},Sorcery,"Create a 4/4 green Rhino creature token with trample, then populate. (Create a token that's a copy of a creature token you control.)",G,8C069834-ED89-4298-989B-E67036D56196,normal,,120821,"643154",748500,E344B19E-6965-43D9-8D0B-09D6422FFEBD,,,,,8,G,20781,"Populate",,,true,false,rvr,https://scryfall.com/card/rvr/147/horncallers-chant?utm_source=api,not_legal,not_legal,not_legal,not_legal,not_legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,legal,legal,not_legal,not_legal,not_legal,2024-10-02T14:35:35.377-08:00,,
1,"Ill-Gotten Inheritance","Ill-Gotten Inheritance","",RVR,77,,Normal,Common,,,,,true,"",false,"",masters,,{3}{B},Enchantment,"At the beginning of your upkeep, Ill-Gotten Inheritance deals 1 damage to each opponent and you gain 1 life.; {5}{B}, Sacrifice Ill-Gotten Inheritance: It deals 4 damage to target opponent and you gain 4 life.",B,84E8CA5E-730E-468B-943C-7C6358ADE95C,normal,,120681,"643084",748425,ABF2A55E-3112-452C-AC6A-6A3B9986CA99,,,,,4,B,7382,"",5627,,true,false,rvr,https://scryfall.com/card/rvr/77/ill-gotten-inheritance?utm_source=api,not_legal,not_legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,legal,legal,not_legal,not_legal,not_legal,2024-10-02T14:35:35.408-08:00,,
2,"Island","Island","",BLB,371,,Normal,Common,,,,,false,"",false,"",expansion,,,Basic Land — Island,"({T}: Add {U}.)",,B2C6AA39-2D2A-459C-A555-FB48BA993373,normal,91833,129773,"668668",,46848FC2-BA58-4738-B4CE-0399D9053F48,,,,,0,U,,"",,U,true,false,blb,https://scryfall.com/card/blb/371/island?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,2024-10-02T14:35:35.422-08:00,,
1,"Loaming Shaman","Loaming Shaman","",RVR,149,,Normal,Uncommon,,,,,true,"",false,"",masters,,{2}{G},Creature — Centaur Shaman,"When Loaming Shaman enters, target player shuffles any number of target cards from their graveyard into their library.",G,CF7352BF-3971-4BB7-88B9-65AB9A219289,normal,,120825,"643156",748502,F5226787-E2C0-4CE2-903C-6C0797420F99,,,3,2,3,G,8682,"",5551,,true,false,rvr,https://scryfall.com/card/rvr/149/loaming-shaman?utm_source=api,not_legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,not_legal,not_legal,restricted,legal,not_legal,not_legal,legal,2024-10-02T14:35:35.393-08:00,,
2,"Mephitic Vapors","Mephitic Vapors","",RVR,85,,Normal,Common,,,,,true,"",false,"",masters,,{2}{B},Sorcery,"All creatures get -1/-1 until end of turn.; Surveil 2. (Look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)",B,5731ECB5-6DDC-4452-990C-B69986367F25,normal,,120697,"643092",748433,20770A2A-0138-430B-A45D-96BD2E3E5B6B,,,,,3,B,17736,"Surveil",10722,,true,false,rvr,https://scryfall.com/card/rvr/85/mephitic-vapors?utm_source=api,not_legal,not_legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,legal,legal,not_legal,not_legal,not_legal,2024-10-02T14:35:35.396-08:00,,
1,"Open the Gates","Open the Gates","",RVR,151,,Normal,Common,,,,,true,"",false,"",masters,,{G},Sorcery,"Search your library for a basic land card or Gate card, reveal it, put it into your hand, then shuffle.",G,F38E43B6-9A8C-4F6A-BD1C-D5C4913A28A1,normal,,120829,"643158",748504,0DAA4F17-149A-4304-A488-8874EBE045E9,,,,,1,G,3597,"",5994,,true,false,rvr,https://scryfall.com/card/rvr/151/open-the-gates?utm_source=api,not_legal,not_legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,not_legal,not_legal,legal,legal,not_legal,not_legal,not_legal,2024-10-02T14:35:35.385-08:00,,
1,"Repudiate // Replicate","Repudiate // Replicate","",RVR,249,,Normal,Rare,,,,,true,"",false,"",masters,,{G/U}{G/U} // {1}{G}{U},Instant // Sorcery,"Counter target activated or triggered ability. (Mana abilities can't be targeted.) // Create a token that's a copy of target creature you control.",,A43ECF8B-5DC9-4AC4-AE1F-B663AA8C9D7B,split,,121061,"643256",748602,595332BF-6D3D-4240-974C-F87832954068,,,,,5,,6022,"",3905,,true,,rvr,https://scryfall.com/card/rvr/249/repudiate-replicate?utm_source=api,not_legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,legal,not_legal,not_legal,not_legal,2024-10-02T14:35:35.401-08:00,,
1,"Siege Wurm","Siege Wurm","",RVR,155,,Normal,Common,,,,,true,"",false,"",masters,,{5}{G}{G},Creature — Wurm,"Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.); Trample",G,8A802EAE-ABFB-47FD-8458-1689055531EF,normal,,120837,"643162",748508,19C55FC1-11E5-4E67-BA49-604F5B574C2D,,,5,5,7,G,15406,"Trample, Convoke",12039,,true,false,rvr,https://scryfall.com/card/rvr/155/siege-wurm?utm_source=api,not_legal,not_legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,legal,legal,not_legal,not_legal,legal,2024-10-02T14:35:35.375-08:00,,
1,"Sprouting Renewal","Sprouting Renewal","",RVR,157,,Normal,Common,,,,,true,"",false,"",masters,,{2}{G},Sorcery,"Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.); Choose one —; • Create a 2/2 green and white Elf Knight creature token with vigilance.; • Destroy target artifact or enchantment.",G,674202F0-6832-4392-A118-D513162BCD03,normal,,120841,"643164",748510,E0B32DB8-1C8C-4109-A051-0B61EDA1DA35,,,,,3,G,15157,"Convoke",6170,,true,false,rvr,https://scryfall.com/card/rvr/157/sprouting-renewal?utm_source=api,not_legal,not_legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,not_legal,not_legal,legal,legal,not_legal,not_legal,not_legal,2024-10-02T14:35:35.406-08:00,,
1,"Stab Wound","Stab Wound","",RVR,93,,Normal,Uncommon,,,,,true,"",false,"",masters,,{2}{B},Enchantment — Aura,"Enchant creature; Enchanted creature gets -2/-2.; At the beginning of the upkeep of enchanted creature's controller, that player loses 2 life.",B,AAD212B2-57BA-4E70-869B-636842EB7A88,normal,,120713,"643100",748441,CBE656E7-AE71-45C2-A263-588B73F70D73,,,,,3,B,8178,"Enchant",10251,,true,false,rvr,https://scryfall.com/card/rvr/93/stab-wound?utm_source=api,not_legal,not_legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,legal,legal,not_legal,not_legal,not_legal,2024-10-02T14:35:35.400-08:00,,
4,"Swamp","Swamp","",BLB,270,,Normal,Common,,,,,true,"",true,"",expansion,,,Basic Land — Swamp,"({T}: Add {B}.)",,56719F6A-1A6C-4C0A-8D21-18F7D7350B68,normal,91819,129805,"668554",,FAA54BEF-C90E-4E9B-B94B-942EA829E0D2,,,,,0,B,,"",,B,true,false,blb,https://scryfall.com/card/blb/270/swamp?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,2024-10-02T14:35:35.419-08:00,,
1,"Ultimate Price","Ultimate Price","",RVR,95,,Normal,Uncommon,,,,,true,"",false,"",masters,,{1}{B},Instant,"Destroy target monocolored creature.",B,D740453B-D8F8-48D0-8C50-72A7CDB791B5,normal,,120717,"643102",748443,253C6342-FEC3-459C-8376-8CCF8AEA2905,,,,,2,B,11549,"",530,,true,false,rvr,https://scryfall.com/card/rvr/95/ultimate-price?utm_source=api,not_legal,not_legal,not_legal,not_legal,not_legal,legal,not_legal,legal,legal,not_legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,not_legal,legal,not_legal,not_legal,not_legal,2024-10-02T14:35:35.407-08:00,,
1,"Utopia Sprawl","Utopia Sprawl","",RVR,159,,Normal,Uncommon,,,,,true,"",false,"",masters,,{G},Enchantment — Aura,"Enchant Forest; As Utopia Sprawl enters, choose a color.; Whenever enchanted Forest is tapped for mana, its controller adds an additional one mana of the chosen color.",G,00D8EFA6-A2D9-4249-8DA7-B45173675329,normal,,120845,"643166",748512,5EA568DF-04A1-4012-98EC-BA75E189E0CA,,,,,1,G,332,"Enchant",,BGRUW,true,false,rvr,https://scryfall.com/card/rvr/159/utopia-sprawl?utm_source=api,not_legal,not_legal,legal,legal,legal,not_legal,not_legal,legal,legal,legal,legal,not_legal,legal,legal,legal,not_legal,not_legal,legal,legal,not_legal,not_legal,legal,2024-10-02T14:35:35.373-08:00,,
1,"Wasteland Viper","Wasteland Viper","",RVR,160,,Normal,Uncommon,,,,,true,"",false,"",masters,,{G},Creature — Snake,"Deathtouch; Bloodrush — {G}, Discard Wasteland Viper: Target attacking creature gets +1/+2 and gains deathtouch until end of turn.",G,E30B4EB8-6393-486A-9F8E-970AD2351D8A,normal,,120847,"643167",748513,45F20AA9-A498-45F5-8FA5-C40BF5249414,,,1,2,1,G,6949,"Bloodrush, Deathtouch",8166,,true,false,rvr,https://scryfall.com/card/rvr/160/wasteland-viper?utm_source=api,not_legal,not_legal,not_legal,not_legal,not_legal,legal,not_legal,legal,legal,not_legal,legal,not_legal,legal,legal,not_legal,not_legal,not_legal,restricted,legal,not_legal,not_legal,not_legal,2024-10-02T14:35:35.372-08:00,,
