Quantity,Name,Simple Name,Set,Card Number,Set Code,Printing,Condition,Language,Rarity,Product ID,SKU,Price,Price Each
1,Archery Training,Archery Training,Urza's Destiny,2,UDS,Normal,Near Mint,English,Uncommon,6138,19634,$0.26,$0.26
1,Absolute Law,Absolute Law,Urza's Saga,2,USG,Normal,Near Mint,English,Uncommon,6772,20253,$0.43,$0.43
1,Absolute Grace,Absolute Grace,Urza's Saga,1,USG,Normal,Near Mint,English,Uncommon,6771,20252,$0.42,$0.42
1,Zealots en-Dal,Zealots en-Dal,Exodus,26,EXO,Normal,Near Mint,English,Uncommon,4433,18330,$0.40,$0.40
1,Voice of Reason,Voice of Reason,Urza's Destiny,24,UDS,Normal,Near Mint,English,Uncommon,6269,19765,$0.26,$0.26
1,Vizier of Deferment,Vizier of Deferment,Amonkhet,37,AKH,Normal,Near Mint,English,Uncommon,130296,3329426,$0.06,$0.06
1,Unassuming Sage,Unassuming Sage,Wilds of Eldraine,37,WOE,Normal,Near Mint,English,Common,514000,7405602,$0.01,$0.01
1,Tundra Wolves,Tundra Wolves,Fourth Edition,53,4ED,Normal,Near Mint,English,Common,1963,16084,$0.10,$0.10
1,Trap Runner,Trap Runner,Mercadian Masques,55,MMQ,Normal,Near Mint,English,Uncommon,6746,20227,$0.21,$0.21
1,The Eternal Wanderer,The Eternal Wanderer,Phyrexia: All Will Be One,11,ONE,Normal,Near Mint,English,Rare,478244,6928400,$1.59,$1.59
1,Swordsworn Cavalier,Swordsworn Cavalier,March of the Machine,42,MOM,Normal,Near Mint,English,Common,491740,7087418,$0.01,$0.01
1,Spellbook Vendor,Spellbook Vendor,Wilds of Eldraine,31,WOE,Normal,Near Mint,English,Rare,512598,7367462,$0.35,$0.35
1,Sinew Dancer (Showcase),Sinew Dancer,Phyrexia: All Will Be One,286,ONE,Normal,Near Mint,English,Common,478636,6941609,$0.02,$0.02
1,Sinew Dancer,Sinew Dancer,Phyrexia: All Will Be One,32,ONE,Normal,Near Mint,English,Common,478626,6941259,$0.01,$0.01
1,Serra Advocate,Serra Advocate,Urza's Destiny,19,UDS,Normal,Near Mint,English,Uncommon,6244,19740,$0.14,$0.14
1,Sensor Splicer,Sensor Splicer,Modern Masters 2017,23,MM3,Normal,Near Mint,English,Common,128658,3317367,$0.07,$0.07
1,Seasoned Marshal,Seasoned Marshal,Urza's Saga,44,USG,Normal,Near Mint,English,Uncommon,7024,20493,$0.20,$0.20
2,Savior of the Sleeping,Savior of the Sleeping,Wilds of Eldraine,28,WOE,Normal,Near Mint,English,Common,513971,7404482,$0.02,$0.01
1,Savannah Lions,Savannah Lions,Fourth Edition,48,4ED,Normal,Near Mint,English,Rare,1909,16032,$1.58,$1.58
1,Sanctum Guardian,Sanctum Guardian,Urza's Saga,43,USG,Normal,Near Mint,English,Uncommon,7017,20486,$0.17,$0.17
1,Sanctum Custodian,Sanctum Custodian,Urza's Saga,42,USG,Normal,Near Mint,English,Common,7016,20485,$0.17,$0.17
2,Rimefur Reindeer,Rimefur Reindeer,Wilds of Eldraine,27,WOE,Normal,Near Mint,English,Common,513926,7403132,$0.04,$0.02
1,Recruitment Officer,Recruitment Officer,The Brothers' War,23,BRO,Normal,Near Mint,English,Uncommon,448405,6640995,$0.14,$0.14
1,Ramosian Lieutenant,Ramosian Lieutenant,Mercadian Masques,37,MMQ,Normal,Near Mint,English,Common,6649,20133,$0.15,$0.15
2,Ramosian Commander,Ramosian Commander,Mercadian Masques,36,MMQ,Normal,Near Mint,English,Uncommon,6648,20132,$0.46,$0.23
2,Ramosian Captain,Ramosian Captain,Mercadian Masques,35,MMQ,Normal,Near Mint,English,Uncommon,6647,20131,$0.44,$0.22
1,Protective Parents,Protective Parents,Wilds of Eldraine,24,WOE,Normal,Near Mint,English,Common,513902,7402422,$0.01,$0.01
3,Progenitor Exarch,Progenitor Exarch,March of the Machine,32,MOM,Normal,Near Mint,English,Rare,491246,7065410,$0.57,$0.19
1,Priests of Norn,Priests of Norn,Mirrodin Besieged,16,MBS,Normal,Near Mint,English,Common,39042,413839,$0.04,$0.04
2,Porcelain Zealot,Porcelain Zealot,Phyrexia: All Will Be One,30,ONE,Normal,Near Mint,English,Uncommon,479367,6956395,$0.02,$0.01
1,Pegasus Charger,Pegasus Charger,Anthologies,11,ATH,Normal,Near Mint,English,Common,79583,1168572,$0.69,$0.69
2,Orthodoxy Enforcer,Orthodoxy Enforcer,Phyrexia: All Will Be One,25,ONE,Normal,Near Mint,English,Common,479586,6963099,$0.04,$0.02
1,Mother of Runes,Mother of Runes,Urza's Legacy,14,ULG,Normal,Near Mint,English,Uncommon,6345,19841,$3.97,$3.97
1,Mesa Pegasus,Mesa Pegasus,Summer Magic,28,SUM,Normal,Near Mint,English,Common,211745,4356822,$0.00,$0.00
2,Mandible Justiciar,Mandible Justiciar,Phyrexia: All Will Be One,21,ONE,Normal,Near Mint,English,Common,479599,6963879,$0.04,$0.02
2,"Kwende, Pride of Femeref","Kwende, Pride of Femeref",March of the Machine: Multiverse Legends,5,MUL,Normal,Near Mint,English,Uncommon,491833,7093695,$0.06,$0.03
1,Knight of Doves,Knight of Doves,Wilds of Eldraine,19,WOE,Normal,Near Mint,English,Uncommon,512200,7356692,$0.02,$0.02
1,Knight-Errant of Eos,Knight-Errant of Eos,March of the Machine,26,MOM,Foil,Near Mint,English,Rare,490507,7052596,$1.00,$1.00
3,Jhovall Rider,Jhovall Rider,Mercadian Masques,26,MMQ,Normal,Near Mint,English,Uncommon,6580,20070,$0.60,$0.20
2,Jasmine Seer,Jasmine Seer,Urza's Destiny,10,UDS,Normal,Near Mint,English,Uncommon,6194,19690,$0.30,$0.15
1,Intrepid Hero,Intrepid Hero,Urza's Saga,19,USG,Normal,Near Mint,English,Rare,6922,20400,$1.53,$1.53
3,Infected Defector,Infected Defector,March of the Machine,18,MOM,Normal,Near Mint,English,Common,491715,7085568,$0.03,$0.01
1,Indoctrination Attendant,Indoctrination Attendant,Phyrexia: All Will Be One,16,ONE,Normal,Near Mint,English,Common,479604,6964279,$0.01,$0.01
1,Incisor Glider,Incisor Glider,Phyrexia: All Will Be One,15,ONE,Normal,Near Mint,English,Common,478686,6942236,$0.02,$0.02
1,Icatian Scout (Ferguson),Icatian Scout,Fallen Empires,13a,FEM,Normal,Near Mint,English,Common,3697,17688,$0.23,$0.23
2,Gallant Pie-Wielder,Gallant Pie-Wielder,Wilds of Eldraine,15,WOE,Normal,Near Mint,English,Uncommon,512314,7359247,$0.04,$0.02
2,Frostbridge Guard,Frostbridge Guard,Wilds of Eldraine,14,WOE,Normal,Near Mint,English,Common,513892,7401882,$0.02,$0.01
2,Dutiful Griffin,Dutiful Griffin,Wilds of Eldraine,11,WOE,Normal,Near Mint,English,Uncommon,512652,7370580,$0.02,$0.01
1,Duelist of Deep Faith,Duelist of Deep Faith,Phyrexia: All Will Be One,9,ONE,Normal,Near Mint,English,Common,479618,6965399,$0.04,$0.04
1,Disciple of Law,Disciple of Law,Urza's Saga,11,USG,Normal,Near Mint,English,Common,6843,20324,$0.17,$0.17
1,Disciple of Grace,Disciple of Grace,Urza's Saga,10,USG,Normal,Near Mint,English,Common,6842,20323,$0.20,$0.20
2,Discerning Financier,Discerning Financier,Wilds of Eldraine,10,WOE,Normal,Near Mint,English,Uncommon,512635,7369315,$0.22,$0.11
1,Crawling Chorus,Crawling Chorus,Phyrexia: All Will Be One,8,ONE,Normal,Near Mint,English,Common,479505,6959128,$0.06,$0.06
2,Basilica Shepherd,Basilica Shepherd,Phyrexia: All Will Be One,4,ONE,Normal,Near Mint,English,Common,479623,6965799,$0.04,$0.02
2,Ballista Squad,Ballista Squad,Mercadian Masques,5,MMQ,Normal,Near Mint,English,Uncommon,6430,19926,$0.48,$0.24
1,Apostle of Invasion,Apostle of Invasion,Phyrexia: All Will Be One,3,ONE,Normal,Near Mint,English,Uncommon,478629,6941379,$0.03,$0.03
1,Ardent Militia,Ardent Militia,Classic Sixth Edition,3,6ED,Normal,Near Mint,English,Uncommon,2474,16580,$0.02,$0.02
1,Angelic Page,Angelic Page,Battle Royale Box Set,4,BRB,Normal,Near Mint,English,Common,37544,396796,$0.50,$0.50
2,Alabaster Host Sanctifier,Alabaster Host Sanctifier,March of the Machine,4,MOM,Normal,Near Mint,English,Common,490396,7045596,$0.04,$0.02
