Quantity,Name,Simple Name,Set,Card Number,Set Code,Printing,Condition,Language,Rarity,Product ID,SKU,Price,Price Each
1,Cultivate,Cultivate,Commander: The Lost Caverns of Ixalan,235,LCC,Normal,Near Mint,English,Uncommon,525887,7536717,$0.67,$0.67
1,Migration Path,Migration Path,Commander: The Lost Caverns of Ixalan,246,LCC,Normal,Near Mint,English,Uncommon,525890,7536827,$0.26,$0.26
1,Rishkar's Expertise,Rishkar's Expertise,Commander: The Lost Caverns of Ixalan,254,LCC,Normal,Near Mint,English,Rare,525884,7536612,$2.02,$2.02
1,Cosmium Confluence,Cosmium Confluence,The Lost Caverns of Ixalan,181,LCI,Normal,Near Mint,English,Rare,524208,7501284,$0.16,$0.16
1,Malamet Battle Glyph,Malamet Battle Glyph,The Lost Caverns of Ixalan,198,LCI,Normal,Near Mint,English,Uncommon,526285,7547332,$0.03,$0.03
2,Walk with the Ancestors,Walk with the Ancestors,The Lost Caverns of Ixalan,218,LCI,Normal,Near Mint,English,Common,526272,7546362,$0.04,$0.02
5,In the Presence of Ages,In the Presence of Ages,The Lost Caverns of Ixalan,192,LCI,Normal,Near Mint,English,Common,526355,7551442,$0.05,$0.01
6,Staggering Size,Staggering Size,The Lost Caverns of Ixalan,214,LCI,Normal,Near Mint,English,Common,526298,7548372,$0.12,$0.02
4,Huatli's Final Strike,Huatli's Final Strike,The Lost Caverns of Ixalan,190,LCI,Normal,Near Mint,English,Common,526196,7543517,$0.04,$0.01
1,Return of the Wildspeaker,Return of the Wildspeaker,Commander: The Lost Caverns of Ixalan,252,LCC,Normal,Near Mint,English,Rare,525896,7537037,$1.82,$1.82
1,Disturbed Slumber,Disturbed Slumber,The Lost Caverns of Ixalan,182,LCI,Normal,Near Mint,English,Common,526333,7549822,$0.01,$0.01
2,Earthshaker Dreadmaw (Borderless),Earthshaker Dreadmaw,The Lost Caverns of Ixalan,325,LCI,Normal,Near Mint,English,Uncommon,525177,7519019,$0.24,$0.12
1,Thrashing Brontodon (Borderless),Thrashing Brontodon,The Lost Caverns of Ixalan,329,LCI,Normal,Near Mint,English,Uncommon,524338,7507247,$0.12,$0.12
1,Glimpse the Core,Glimpse the Core,The Lost Caverns of Ixalan,186,LCI,Foil,Near Mint,English,Uncommon,525259,7521770,$0.27,$0.27
1,Malamet Scythe,Malamet Scythe,The Lost Caverns of Ixalan,200,LCI,Foil,Near Mint,English,Common,526339,7550307,$0.04,$0.04
1,Cavern Stomper,Cavern Stomper,The Lost Caverns of Ixalan,177,LCI,Foil,Near Mint,English,Common,526291,7547817,$0.03,$0.03
