Quantity,Name,Simple Name,Set,Card Number,Set Code,Printing,Condition,Language,Rarity,Product ID,SKU,Price,Price Each
1,Winding Wurm,Winding Wurm,Urza's Saga,285,USG,Normal,Near Mint,English,Common,7111,20577,$0.36,$0.36
1,Wildwood Escort,Wildwood Escort,March of the Machine,216,MOM,Normal,Near Mint,English,Common,491743,7087658,$0.04,$0.04
1,Wild Dogs,Wild Dogs,Urza's Saga,284,USG,Normal,Near Mint,English,Common,7108,20574,$0.19,$0.19
2,Wary Thespian,Wary Thespian,March of the Machine,215,MOM,Normal,Near Mint,English,Common,491736,7087098,$0.02,$0.01
1,Vorinclex (Showcase),Vorinclex,March of the Machine,301,MOM,Normal,Near Mint,English,Mythic,490981,7062733,$4.88,$4.88
1,Venerated Rotpriest,Venerated Rotpriest,Phyrexia: All Will Be One,192,ONE,Normal,Near Mint,English,Rare,478443,6934989,$2.08,$2.08
1,Valeron Wardens,Valeron Wardens,Magic Origins,203,ORI,Normal,Near Mint,English,Uncommon,100219,2896933,$0.10,$0.10
1,Tyrranax Rex,Tyrranax Rex,Phyrexia: All Will Be One,189,ONE,Normal,Near Mint,English,Mythic,478411,6933743,$4.45,$4.45
1,Tyrranax Atrocity,Tyrranax Atrocity,Phyrexia: All Will Be One,188,ONE,Normal,Near Mint,English,Common,479572,6961979,$0.03,$0.03
1,Troublemaker Ouphe,Troublemaker Ouphe,Wilds of Eldraine,194,WOE,Normal,Near Mint,English,Common,512310,7359152,$0.04,$0.04
1,Tough Cookie,Tough Cookie,Wilds of Eldraine,193,WOE,Normal,Near Mint,English,Uncommon,509487,7331922,$0.12,$0.12
1,Toadstool Admirer,Toadstool Admirer,Wilds of Eldraine,192,WOE,Normal,Near Mint,English,Common,513911,7402692,$0.02,$0.02
1,Territorial Witchstalker,Territorial Witchstalker,Wilds of Eldraine,189,WOE,Normal,Near Mint,English,Common,513881,7401092,$0.01,$0.01
1,Tanglespan Lookout,Tanglespan Lookout,Wilds of Eldraine,188,WOE,Normal,Near Mint,English,Uncommon,512353,7360237,$0.07,$0.07
1,Stormkeld Vanguard,Stormkeld Vanguard,Wilds of Eldraine,187,WOE,Normal,Near Mint,English,Uncommon,512990,7376516,$0.07,$0.07
2,Staunch-Hearted Warrior,Staunch-Hearted Warrior,Ultimate Masters,185,UMA,Normal,Near Mint,English,Common,180982,3917857,$0.10,$0.05
2,Squallmonger,Squallmonger,Mercadian Masques,276,MMQ,Normal,Near Mint,English,Uncommon,6712,20196,$0.60,$0.30
1,Spike Rogue,Spike Rogue,Exodus,127,EXO,Normal,Near Mint,English,Uncommon,4413,18310,$0.20,$0.20
5,"Shigeki, Jukai Visionary","Shigeki, Jukai Visionary",Kamigawa: Neon Dynasty,206,NEO,Normal,Near Mint,English,Rare,262759,5411638,$1.80,$0.36
1,Rustvine Cultivator (Showcase),Rustvine Cultivator,Phyrexia: All Will Be One,295,ONE,Normal,Near Mint,English,Common,479592,6963449,$0.03,$0.03
1,Rustvine Cultivator,Rustvine Cultivator,Phyrexia: All Will Be One,181,ONE,Normal,Near Mint,English,Common,479046,6950874,$0.01,$0.01
2,Rushwood Legate,Rushwood Legate,Mercadian Masques,266,MMQ,Normal,Near Mint,English,Uncommon,6675,20159,$0.50,$0.25
1,Rootrider Faun,Rootrider Faun,Wilds of Eldraine,182,WOE,Normal,Near Mint,English,Common,512352,7360157,$0.06,$0.06
1,Redtooth Vanguard,Redtooth Vanguard,Wilds of Eldraine,180,WOE,Normal,Near Mint,English,Uncommon,513347,7384109,$0.06,$0.06
2,Redtooth Genealogist,Redtooth Genealogist,Wilds of Eldraine,179,WOE,Normal,Near Mint,English,Common,513895,7402172,$0.02,$0.01
2,Priest of Titania,Priest of Titania,Urza's Saga,270,USG,Normal,Near Mint,English,Common,6990,20459,$9.06,$4.53
1,Predation Steward,Predation Steward,Phyrexia: All Will Be One,180,ONE,Normal,Near Mint,English,Common,479575,6962219,$0.01,$0.01
1,Pouncing Jaguar,Pouncing Jaguar,Urza's Saga,269,USG,Normal,Near Mint,English,Common,6985,20454,$0.17,$0.17
4,Plague Nurse,Plague Nurse,Phyrexia: All Will Be One,179,ONE,Normal,Near Mint,English,Common,479092,6951774,$0.08,$0.02
1,Perimeter Patrol,Perimeter Patrol,The Brothers' War,188,BRO,Normal,Near Mint,English,Common,453022,6712175,$0.01,$0.01
1,Overgrown Pest,Overgrown Pest,March of the Machine,197,MOM,Normal,Near Mint,English,Common,491368,7071550,$0.02,$0.02
1,Oran-Rief Ooze,Oran-Rief Ooze,Zendikar Rising,198,ZNR,Normal,Near Mint,English,Rare,222133,4571207,$0.18,$0.18
4,Intrepid Trufflesnout,Intrepid Trufflesnout,Wilds of Eldraine,320,WOE,Normal,Near Mint,English,Uncommon,513394,7387674,$0.52,$0.13
1,Ichorspit Basilisk,Ichorspit Basilisk,Phyrexia: All Will Be One,170,ONE,Normal,Near Mint,English,Common,479569,6961739,$0.02,$0.02
3,Howling Galefang,Howling Galefang,Wilds of Eldraine,175,WOE,Normal,Near Mint,English,Uncommon,512582,7366899,$0.03,$0.01
2,Hollow Scavenger,Hollow Scavenger,Wilds of Eldraine,174,WOE,Normal,Near Mint,English,Common,513947,7403762,$0.04,$0.02
1,Herbology Instructor,Herbology Instructor,March of the Machine,189,MOM,Normal,Near Mint,English,Uncommon,491256,7066130,$0.01,$0.01
2,Hawkeater Moth,Hawkeater Moth,Urza's Saga,259,USG,Normal,Near Mint,English,Uncommon,6902,20380,$0.50,$0.25
1,Gorilla Warrior,Gorilla Warrior,Urza's Saga,256,USG,Normal,Near Mint,English,Common,6896,20374,$0.22,$0.22
1,Elvish Herder,Elvish Herder,Urza's Saga,247,USG,Normal,Near Mint,English,Common,6857,20338,$0.24,$0.24
1,Elven Riders,Elven Riders,Classic Sixth Edition,225,6ED,Normal,Near Mint,English,Uncommon,2543,16649,$0.09,$0.09
1,Contagious Vorrac,Contagious Vorrac,Phyrexia: All Will Be One,164,ONE,Normal,Near Mint,English,Common,479556,6960699,$0.01,$0.01
1,Chomping Kavu,Chomping Kavu,March of the Machine,179,MOM,Normal,Near Mint,English,Common,491745,7087818,$0.01,$0.01
1,Cankerbloom,Cankerbloom,Phyrexia: All Will Be One,161,ONE,Foil,Near Mint,English,Uncommon,479492,6958778,$1.17,$1.17
1,Cankerbloom,Cankerbloom,Phyrexia: All Will Be One,161,ONE,Normal,Near Mint,English,Uncommon,479492,6958773,$0.78,$0.39
2,Cave Tiger,Cave Tiger,Urza's Saga,241,USG,Normal,Near Mint,English,Common,6814,20295,$0.38,$0.19
1,Branchblight Stalker,Branchblight Stalker,Phyrexia: All Will Be One,160,ONE,Normal,Near Mint,English,Common,479088,6951664,$0.03,$0.03
1,Bonded Herdbeast,Bonded Herdbeast,March of the Machine,178,MOM,Normal,Near Mint,English,Common,492056,7100050,$0.01,$0.01
1,Argothian Swine,Argothian Swine,Urza's Saga,235,USG,Normal,Near Mint,English,Common,6788,20269,$0.27,$0.27
1,Adaptive Sporesinger,Adaptive Sporesinger,Phyrexia: All Will Be One,157,ONE,Normal,Near Mint,English,Common,479567,6961579,$0.01,$0.01
1,Acridian,Acridian,Urza's Saga,230,USG,Normal,Near Mint,English,Common,6777,20258,$0.21,$0.21
