Quantity,Name,Simple Name,Set,Card Number,Set Code,Printing,Condition,Language,Rarity,Product ID,SKU,Price,Price Each
1,Invasion of Kaladesh,Invasion of Kaladesh,March of the Machine,234,MOM,Normal,Near Mint,English,Uncommon,490504,7052356,$0.02,$0.02
1,Mutagen Connoisseur,Mutagen Connoisseur,March of the Machine,248,MOM,Normal,Near Mint,English,Uncommon,490633,7058522,$0.02,$0.02
1,"Reyav, Master Smith","Reyav, Master Smith",March of the Machine: Multiverse Legends,57,MUL,Normal,Near Mint,English,Uncommon,491858,7095175,$0.03,$0.03
1,"Juri, Master of the Revue","Juri, Master of the Revue",March of the Machine: Multiverse Legends,46,MUL,Normal,Near Mint,English,Uncommon,491845,7094455,$0.06,$0.06
1,Invasion of Lorwyn,Invasion of Lorwyn,March of the Machine,236,MOM,Normal,Near Mint,English,Uncommon,490563,7054593,$0.03,$0.03
1,Stand // Deliver,Stand,Dominaria Remastered,207,DMR,Normal,Near Mint,English,Uncommon,457543,6806866,$0.02,$0.02
1,Sculpted Perfection,Sculpted Perfection,March of the Machine,253,MOM,Normal,Near Mint,English,Uncommon,490509,7052756,$0.03,$0.03
1,The Apprentice's Folly,The Apprentice's Folly,Wilds of Eldraine,200,WOE,Normal,Near Mint,English,Rare,512617,7368837,$0.23,$0.23
1,Faunsbane Troll,Faunsbane Troll,Wilds of Eldraine,203,WOE,Normal,Near Mint,English,Rare,512184,7356087,$0.06,$0.06
1,Heartflame Duelist,Heartflame Duelist,Promo Pack: Wilds of Eldraine,228p,PPWOE,Normal,Near Mint,English,Rare,514350,7414803,$0.87,$0.87
1,Devouring Sugarmaw,Devouring Sugarmaw,Wilds of Eldraine,224,WOE,Normal,Near Mint,English,Rare,513029,7377911,$0.16,$0.16
1,Djeru and Hazoret,Djeru and Hazoret,March of the Machine,221,MOM,Normal,Near Mint,English,Rare,490767,7060868,$0.23,$0.23
2,"Lathiel, the Bounteous Dawn","Lathiel, the Bounteous Dawn",March of the Machine: Multiverse Legends,50,MUL,Normal,Near Mint,English,Rare,491412,7073350,$0.56,$0.28
1,Errant and Giada,Errant and Giada,March of the Machine,224,MOM,Normal,Near Mint,English,Rare,490502,7052196,$0.24,$0.24
1,"Omnath, Locus of All","Omnath, Locus of All",March of the Machine,249,MOM,Normal,Near Mint,English,Rare,484557,7006937,$0.30,$0.30
1,Satoru Umezawa,Satoru Umezawa,Kamigawa: Neon Dynasty,234,NEO,Normal,Near Mint,English,Rare,257760,5347760,$0.20,$0.20
1,"Phylath, World Sculptor","Phylath, World Sculptor",Zendikar Rising,234,ZNR,Normal,Near Mint,English,Rare,222046,4563460,$0.24,$0.24
1,"Niambi, Faithful Healer","Niambi, Faithful Healer",Dominaria,272,DOM,Normal,Near Mint,English,Rare,164221,3634675,$0.14,$0.14
1,"Sarulf, Realm Eater","Sarulf, Realm Eater",Kaldheim,228,KHM,Normal,Near Mint,English,Rare,229368,4694737,$0.18,$0.18
1,"Obeka, Brute Chronologist","Obeka, Brute Chronologist",Commander Legends,289,CMR,Normal,Near Mint,English,Rare,226870,4647596,$0.29,$0.29
1,Grand Warlord Radha,Grand Warlord Radha,Dominaria,195,DOM,Normal,Near Mint,English,Rare,162134,3613609,$0.46,$0.46
1,"Gor Muldrak, Amphinologist","Gor Muldrak, Amphinologist",Commander Legends,277,CMR,Normal,Near Mint,English,Rare,226462,4633740,$0.08,$0.08
1,Hans Eriksson,Hans Eriksson,Commander Legends,279,CMR,Normal,Near Mint,English,Rare,226874,4647956,$0.06,$0.06
1,"Verazol, the Split Current","Verazol, the Split Current",Zendikar Rising,239,ZNR,Normal,Near Mint,English,Rare,222196,4576727,$0.08,$0.08
1,"Linvala, Shield of Sea Gate","Linvala, Shield of Sea Gate",Zendikar Rising,226,ZNR,Normal,Near Mint,English,Rare,221777,4539637,$0.16,$0.16
1,Firja's Retribution,Firja's Retribution,Promo Pack: Kaldheim,210p,PPKHM,Normal,Near Mint,English,Rare,231848,4768256,$0.83,$0.83
1,"Ezuri, Claw of Progress","Ezuri, Claw of Progress",March of the Machine: Multiverse Legends,38,MUL,Normal,Near Mint,English,Mythic,491835,7093815,$0.54,$0.54
1,Katilda and Lier,Katilda and Lier,Prerelease Cards,446,PRE,Normal,Near Mint,English,Mythic,484605,7008834,$0.29,$0.29
1,Imodane's Recruiter,Imodane's Recruiter,Wilds of Eldraine,229,WOE,Normal,Near Mint,English,Uncommon,513819,7397157,$0.06,$0.06
1,Elusive Otter,Elusive Otter,Wilds of Eldraine,225,WOE,Normal,Near Mint,English,Rare,513350,7384349,$0.36,$0.36
1,"Kaseto, Orochi Archmage","Kaseto, Orochi Archmage",Commander 2021,221,C21,Normal,Near Mint,English,Mythic,236293,4892032,$0.20,$0.20
1,"Troyan, Gutsy Explorer","Troyan, Gutsy Explorer",Wilds of Eldraine,217,WOE,Normal,Near Mint,English,Uncommon,512232,7358052,$0.06,$0.06
