Quantity,Name,Simple Name,Set,Card Number,Set Code,Printing,Condition,Language,Rarity,Product ID,SKU,Price,Price Each
1,Forsaken Miner,Forsaken Miner,Outlaws of Thunder Junction,88,OTJ,Normal,Near Mint,English,Uncommon,544475,7831724,$0.26,$0.26
1,Murder,Murder,Outlaws of Thunder Junction: Breaking News,16,OTP,Normal,Near Mint,English,Uncommon,544874,7846505,$0.02,$0.02
1,Reanimate,Reanimate,Outlaws of Thunder Junction: Breaking News,18,OTP,Normal,Near Mint,English,Rare,544888,7847400,$5.53,$5.53
1,Ruthless Lawbringer,Ruthless Lawbringer,Promo Pack: Outlaws of Thunder Junction,372,PPOTJ,Normal,Near Mint,English,Promo,545646,7869632,$0.52,$0.52
1,Sheriff of Safe Passage,Sheriff of Safe Passage,Outlaws of Thunder Junction,29,OTJ,Normal,Near Mint,English,Uncommon,544453,7829964,$0.04,$0.04
1,Outlaw Medic,Outlaw Medic,Outlaws of Thunder Junction,23,OTJ,Normal,Near Mint,English,Common,544627,7835060,$0.03,$0.03
1,Colossal Rattlewurm,Colossal Rattlewurm,Outlaws of Thunder Junction,159,OTJ,Normal,Near Mint,English,Rare,544223,7816460,$0.32,$0.32
1,Drover Grizzly,Drover Grizzly,Outlaws of Thunder Junction,161,OTJ,Normal,Near Mint,English,Common,544674,7838760,$0.03,$0.03
1,Oasis Gardener,Oasis Gardener,Outlaws of Thunder Junction,246,OTJ,Normal,Near Mint,English,Common,544508,7833654,$0.05,$0.05
1,Freestrider Lookout,Freestrider Lookout,Outlaws of Thunder Junction,163,OTJ,Normal,Near Mint,English,Rare,544266,7819242,$2.79,$2.79
1,Forlorn Flats,Forlorn Flats,Outlaws of Thunder Junction,258,OTJ,Normal,Near Mint,English,Land,544230,7817020,$0.11,$0.11
1,Spinewoods Paladin,Spinewoods Paladin,Outlaws of Thunder Junction,183,OTJ,Normal,Near Mint,English,Common,544690,7839822,$0.02,$0.02
1,Reach for the Sky,Reach for the Sky,Outlaws of Thunder Junction,178,OTJ,Normal,Near Mint,English,Common,544482,7832284,$0.03,$0.03
1,"The Gitrog, Ravenous Ride","The Gitrog, Ravenous Ride",Outlaws of Thunder Junction,206,OTJ,Normal,Near Mint,English,Mythic,544275,7819887,$3.10,$3.10
1,"Gisa, the Hellraiser","Gisa, the Hellraiser",Outlaws of Thunder Junction,89,OTJ,Normal,Near Mint,English,Mythic,544269,7819482,$6.89,$6.89
1,Rooftop Assassin,Rooftop Assassin,Outlaws of Thunder Junction,103,OTJ,Normal,Near Mint,English,Common,544481,7832204,$0.02,$0.02
1,Sandstorm Salvager,Sandstorm Salvager,Outlaws of Thunder Junction: The Big Score,19,BIG,Normal,Near Mint,English,Mythic,545133,7853337,$1.87,$1.87
1,Nurturing Pixie,Nurturing Pixie,Outlaws of Thunder Junction,20,OTJ,Normal,Near Mint,English,Uncommon,544696,7840272,$0.12,$0.12
1,Take Up the Shield,Take Up the Shield,Outlaws of Thunder Junction,34,OTJ,Normal,Near Mint,English,Common,544688,7839662,$0.05,$0.05
1,High Noon,High Noon,Outlaws of Thunder Junction,15,OTJ,Normal,Near Mint,English,Rare,544336,7823268,$0.40,$0.40
1,Rustler Rampage,Rustler Rampage,Outlaws of Thunder Junction,27,OTJ,Normal,Near Mint,English,Uncommon,544497,7833104,$0.10,$0.10
1,Unscrupulous Contractor,Unscrupulous Contractor,Outlaws of Thunder Junction,112,OTJ,Normal,Near Mint,English,Uncommon,544338,7823398,$0.05,$0.05
1,Slickshot Vault-Buster,Slickshot Vault-Buster,Outlaws of Thunder Junction,68,OTJ,Normal,Near Mint,English,Common,544387,7825602,$0.02,$0.02
1,Lush Oasis,Lush Oasis,Outlaws of Thunder Junction,261,OTJ,Normal,Near Mint,English,Land,544227,7816780,$0.10,$0.10
1,Ride Down,Ride Down,Outlaws of Thunder Junction: Breaking News,52,OTP,Normal,Near Mint,English,Uncommon,544833,7844050,$0.04,$0.04
1,Archmage's Charm,Archmage's Charm,Outlaws of Thunder Junction: Breaking News,8,OTP,Normal,Near Mint,English,Rare,544881,7846915,$0.48,$0.48
1,"Breeches, the Blastmaker","Breeches, the Blastmaker",Outlaws of Thunder Junction,197,OTJ,Normal,Near Mint,English,Rare,544663,7837880,$0.10,$0.10
1,Tin Street Dodger,Tin Street Dodger,Ravnica Remastered,128,RVR,Normal,Near Mint,English,Common,531018,7609735,$0.02,$0.02
1,Burn Bright,Burn Bright,Ravnica Remastered,103,RVR,Normal,Near Mint,English,Common,531023,7610135,$0.01,$0.01
1,Rakdos Signet,Rakdos Signet,Ravnica Remastered,265,RVR,Normal,Near Mint,English,Uncommon,530864,7605107,$1.13,$1.13
1,Selesnya Signet,Selesnya Signet,Ravnica Remastered,267,RVR,Normal,Near Mint,English,Uncommon,531186,7623040,$0.44,$0.44
1,Ultimate Price,Ultimate Price,Ravnica Remastered,95,RVR,Normal,Near Mint,English,Uncommon,531156,7620640,$0.04,$0.04
1,Summary Judgment,Summary Judgment,Ravnica Remastered,27,RVR,Normal,Near Mint,English,Common,531046,7611980,$0.02,$0.02
1,Rakdos Guildgate,Rakdos Guildgate,Ravnica Remastered,284,RVR,Normal,Near Mint,English,Common,531200,7624160,$0.07,$0.07
1,Skyknight Legionnaire,Skyknight Legionnaire,Ravnica: City of Guilds,232,RAV,Normal,Near Mint,English,Common,13421,25188,$0.09,$0.09
1,Rubblebelt Maaka,Rubblebelt Maaka,Ravnica Remastered,121,RVR,Normal,Near Mint,English,Common,531021,7609975,$0.04,$0.04
1,Rakdos Firewheeler,Rakdos Firewheeler,Ravnica Remastered,213,RVR,Normal,Near Mint,English,Uncommon,531106,7616640,$0.06,$0.06
1,Disembowel,Disembowel,Ravnica Remastered,74,RVR,Normal,Near Mint,English,Common,531198,7624000,$0.02,$0.02
1,Act of Treason,Act of Treason,Ravnica Remastered,99,RVR,Normal,Near Mint,English,Common,531241,7627440,$0.01,$0.01
1,Izzet Guildmage,Izzet Guildmage,Ravnica Remastered,191,RVR,Normal,Near Mint,English,Uncommon,531068,7613670,$0.03,$0.03
1,Burning-Tree Vandal,Burning-Tree Vandal,Ravnica Remastered,105,RVR,Normal,Near Mint,English,Common,531144,7619680,$0.02,$0.02
1,Sewer Shambler,Sewer Shambler,Ravnica Remastered,91,RVR,Normal,Near Mint,English,Common,531218,7625600,$0.01,$0.01
1,Dreadmalkin,Dreadmalkin,Ravnica Remastered,75,RVR,Normal,Near Mint,English,Uncommon,531228,7626400,$0.03,$0.03
1,Selesnya Guildmage,Selesnya Guildmage,Ravnica Remastered,221,RVR,Normal,Near Mint,English,Uncommon,531178,7622400,$0.03,$0.03
1,Scab-Clan Mauler,Scab-Clan Mauler,Ravnica Remastered,219,RVR,Normal,Near Mint,English,Common,531225,7626160,$0.03,$0.03
1,Totally Lost,Totally Lost,Ravnica Remastered,64,RVR,Normal,Near Mint,English,Common,531055,7612630,$0.02,$0.02
1,Boros Elite,Boros Elite,Ravnica Remastered,10,RVR,Normal,Near Mint,English,Common,531087,7615190,$0.03,$0.03
1,Arrester's Zeal,Arrester's Zeal,Ravnica Remastered,4,RVR,Normal,Near Mint,English,Common,531220,7625760,$0.05,$0.05
1,Rootborn Defenses,Rootborn Defenses,Ravnica Remastered,26,RVR,Normal,Near Mint,English,Common,531185,7622960,$0.20,$0.20
1,Demolish,Demolish,Ravnica Remastered,106,RVR,Normal,Near Mint,English,Common,531212,7625120,$0.04,$0.04
1,Greater Forgeling,Greater Forgeling,Ravnica Remastered,109,RVR,Normal,Near Mint,English,Common,531157,7620720,$0.02,$0.02
1,Forced Adaptation,Forced Adaptation,Ravnica Remastered,140,RVR,Normal,Near Mint,English,Common,531047,7612060,$0.04,$0.04
1,Silhana Ledgewalker (Retro Frame),Silhana Ledgewalker,Ravnica Remastered,354,RVR,Normal,Near Mint,English,Common,531311,7632290,$0.06,$0.06
1,Open the Gates,Open the Gates,Ravnica Remastered,151,RVR,Normal,Near Mint,English,Common,531210,7624960,$0.06,$0.06
1,Gather Courage,Gather Courage,Ravnica Remastered,143,RVR,Normal,Near Mint,English,Common,531111,7617040,$0.01,$0.01
1,Macabre Waltz,Macabre Waltz,Ravnica Remastered,82,RVR,Normal,Near Mint,English,Common,531103,7616400,$0.01,$0.01
1,Blood Crypt,Blood Crypt,Ravnica Remastered,273,RVR,Normal,Near Mint,English,Rare,517636,7442117,$14.08,$14.08
1,Arboreal Grazer,Arboreal Grazer,Ravnica Remastered,131,RVR,Normal,Near Mint,English,Common,531234,7626880,$0.14,$0.14
1,Assemble the Legion,Assemble the Legion,Ravnica Remastered,163,RVR,Normal,Near Mint,English,Rare,530781,7601368,$0.21,$0.21
1,Steam Vents,Steam Vents,Ravnica Remastered,288,RVR,Normal,Near Mint,English,Rare,517660,7443287,$14.36,$14.36
1,Skewer the Critics,Skewer the Critics,Ravnica Remastered,124,RVR,Normal,Near Mint,English,Common,531006,7608775,$0.09,$0.09
1,Bomber Corps,Bomber Corps,Ravnica Remastered,102,RVR,Normal,Near Mint,English,Common,531112,7617120,$0.01,$0.01
1,Wojek Bodyguard,Wojek Bodyguard,Ravnica Remastered,130,RVR,Normal,Near Mint,English,Common,531158,7620800,$0.01,$0.01
1,Rakdos Guildmage,Rakdos Guildmage,Ravnica Remastered,214,RVR,Normal,Near Mint,English,Uncommon,531124,7618080,$0.02,$0.02
1,Krenko's Command,Krenko's Command,Ravnica Remastered,115,RVR,Normal,Near Mint,English,Common,530972,7606815,$0.16,$0.16
1,Bladebrand,Bladebrand,Ravnica Remastered,68,RVR,Normal,Near Mint,English,Common,531174,7622080,$0.01,$0.01
1,Wild Cantor,Wild Cantor,Ravnica Remastered,239,RVR,Normal,Near Mint,English,Common,531170,7621760,$0.01,$0.01
1,Silver Deputy,Silver Deputy,Outlaws of Thunder Junction,248,OTJ,Normal,Near Mint,English,Common,544651,7836950,$0.02,$0.02
1,Honest Rutstein,Honest Rutstein,Outlaws of Thunder Junction,207,OTJ,Normal,Near Mint,English,Uncommon,544218,7816060,$0.38,$0.38
1,Ghoulish Impetus (Extended Art),Ghoulish Impetus,Commander Masters,763,CMM,Normal,Near Mint,English,Rare,506923,7295723,$3.90,$3.90
1,Counterspell (Borderless),Counterspell,Commander Masters,630,CMM,Normal,Near Mint,English,Common,507208,7304579,$1.15,$1.15
1,Elvish Mystic (Borderless),Elvish Mystic,Commander Masters,648,CMM,Normal,Near Mint,English,Common,507178,7303419,$0.34,$0.34
1,Titan of Littjara,Titan of Littjara,Commander Masters,728,CMM,Normal,Near Mint,English,Rare,505073,7270691,$5.02,$5.02
1,"Kykar, Wind's Fury (Borderless)","Kykar, Wind's Fury",Commander Masters,683,CMM,Normal,Near Mint,English,Rare,503877,7254970,$0.39,$0.39
1,Storm-Kiln Artist (Borderless),Storm-Kiln Artist,Commander Masters,644,CMM,Normal,Near Mint,English,Uncommon,504192,7259512,$0.82,$0.82
1,Meren of Clan Nel Toth (Borderless),Meren of Clan Nel Toth,Commander Masters,685,CMM,Normal,Near Mint,English,Rare,504514,7263095,$0.78,$0.78
1,Generous Gift (Borderless),Generous Gift,Commander Masters,624,CMM,Normal,Near Mint,English,Common,507170,7302859,$0.49,$0.49
1,Faithless Looting (Borderless),Faithless Looting,Commander Masters,642,CMM,Normal,Near Mint,English,Common,507166,7302579,$0.18,$0.18
1,Samwise Gamgee (Showcase),Samwise Gamgee,Universes Beyond: The Lord of the Rings: Tales of Middle-earth,327,LTR,Normal,Near Mint,English,Rare,498379,7170030,$0.49,$0.49
1,The Second Doctor (Extended Art),The Second Doctor,Universes Beyond: Doctor Who,440,WHO,Normal,Near Mint,English,Rare,519011,7455512,$0.72,$0.72
1,Farewell (Extended Art),Farewell,Universes Beyond: Doctor Who,465,WHO,Normal,Near Mint,English,Rare,518858,7452747,$7.12,$7.12
1,Stone Rain,Stone Rain,Strixhaven: Mystical Archives,45,STA,Normal,Near Mint,English,Rare,235290,4884073,$0.15,$0.15
1,Chef's Kiss,Chef's Kiss,Modern Horizons 2,120,MH2,Normal,Near Mint,English,Rare,239636,4959694,$0.13,$0.13
1,Late to Dinner (Showcase),Late to Dinner,Modern Horizons 2,329,MH2,Normal,Near Mint,English,Common,239721,4964066,$0.02,$0.02
1,Sword of Hearth and Home (Borderless),Sword of Hearth and Home,Modern Horizons 2,324,MH2,Normal,Near Mint,English,Mythic,239612,4958364,$14.12,$14.12
1,Exploration (Retro Frame),Exploration,Dominaria Remastered,339,DMR,Normal,Near Mint,English,Rare,457192,6795296,$12.27,$12.27
1,Essence Sliver,Essence Sliver,Legions,13,LGN,Normal,Near Mint,English,Rare,10685,23048,$6.43,$6.43
1,Wondrous Crucible (Extended Art),Wondrous Crucible,Commander: The Brothers' War,67,BRC,Normal,Near Mint,English,Rare,452500,6703221,$1.04,$1.04
1,Tarrian's Soulcleaver,Tarrian's Soulcleaver,The Lost Caverns of Ixalan,264,LCI,Normal,Near Mint,English,Rare,525283,7523645,$1.87,$1.87
1,Colossus Hammer (Borderless),Colossus Hammer,Commander: The Lost Caverns of Ixalan,110,LCC,Normal,Near Mint,English,Uncommon,524421,7510119,$4.42,$4.42
1,Faerie Slumber Party,Faerie Slumber Party,Wilds of Eldraine,311,WOE,Normal,Near Mint,English,Rare,513383,7386904,$0.88,$0.88
1,Necroblossom Snarl,Necroblossom Snarl,Strixhaven: School of Mages,269,STX,Normal,Near Mint,English,Rare,235155,4838486,$0.81,$0.81
1,Rise of Extus,Rise of Extus,Strixhaven: School of Mages,226,STX,Normal,Near Mint,English,Common,235525,4847657,$0.02,$0.02
1,Mage Hunters' Onslaught,Mage Hunters' Onslaught,Strixhaven: School of Mages,77,STX,Normal,Near Mint,English,Common,236002,4877358,$0.05,$0.05
1,Defend the Campus,Defend the Campus,Strixhaven: School of Mages,12,STX,Normal,Near Mint,English,Common,235668,4856972,$0.03,$0.03
1,Campus Guide,Campus Guide,Jumpstart 2022,758,J22,Normal,Near Mint,English,Common,455007,6743235,$0.09,$0.09
1,Prismari Campus,Prismari Campus,Strixhaven: School of Mages,270,STX,Normal,Near Mint,English,Common,235674,4857632,$0.06,$0.06
1,Prismari Pledgemage,Prismari Pledgemage,Strixhaven: School of Mages,215,STX,Normal,Near Mint,English,Common,235675,4857742,$0.02,$0.02
1,Stonebinder's Familiar,Stonebinder's Familiar,Strixhaven: School of Mages,31,STX,Normal,Near Mint,English,Uncommon,235662,4856382,$0.04,$0.04
1,Poultice Sliver,Poultice Sliver,Planar Chaos,11,PLC,Normal,Near Mint,English,Common,14779,26260,$0.16,$0.16
1,Kaleidostone,Kaleidostone,Conflux,137,CON,Normal,Near Mint,English,Common,28555,255445,$0.13,$0.13
1,Cleansing Nova,Cleansing Nova,Commander Masters,817,CMM,Normal,Near Mint,English,Rare,505332,7278023,$0.52,$0.52
1,Exotic Orchard (Retro Frame),Exotic Orchard,Commander: The Brothers' War,185,BRC,Normal,Near Mint,English,Rare,452340,6693103,$0.17,$0.17
1,Temple of Deceit (Retro Frame),Temple of Deceit,Commander: The Brothers' War,205,BRC,Normal,Near Mint,English,Rare,452352,6693483,$0.13,$0.13
1,Nyx Lotus,Nyx Lotus,Promo Pack: Theros Beyond Death,235p,PPTHB,Normal,Near Mint,English,Rare,207653,4325035,$4.32,$4.32
1,Nyx Lotus,Nyx Lotus,Theros Beyond Death,235,THB,Normal,Near Mint,English,Rare,206648,4288940,$4.53,$4.53
2,Astral Cornucopia,Astral Cornucopia,The Brothers' War: Retro Frame Artifacts,5,BRR,Normal,Near Mint,English,Rare,452375,6694108,$1.34,$0.67
2,Gilded Lotus,Gilded Lotus,The Brothers' War: Retro Frame Artifacts,17,BRR,Normal,Near Mint,English,Rare,452408,6698091,$3.18,$1.59
1,Smoldering Marsh (Retro Frame),Smoldering Marsh,Commander: The Brothers' War,202,BRC,Normal,Near Mint,English,Rare,452349,6693373,$0.19,$0.19
1,Shadowblood Ridge (Retro Frame),Shadowblood Ridge,Commander: The Brothers' War,199,BRC,Normal,Near Mint,English,Rare,452152,6684388,$0.19,$0.19
1,Temple of Malice (Retro Frame),Temple of Malice,Commander: The Brothers' War,208,BRC,Normal,Near Mint,English,Rare,452237,6688043,$0.22,$0.22
1,Darkwater Catacombs,Darkwater Catacombs,Odyssey,319,ODY,Normal,Near Mint,English,Rare,9594,22396,$2.58,$2.58
1,Yavimaya Coast,Yavimaya Coast,Dominaria United,261,DMU,Normal,Near Mint,English,Rare,282772,5744191,$0.94,$0.94
1,Chromatic Lantern,Chromatic Lantern,The Brothers' War: Retro Frame Artifacts,10,BRR,Normal,Near Mint,English,Rare,451905,6673617,$2.19,$2.19
1,Korvold and the Noble Thief,Korvold and the Noble Thief,Wilds of Eldraine,139,WOE,Normal,Near Mint,English,Uncommon,512655,7370920,$0.03,$0.03
1,Beanstalk Wurm,Beanstalk Wurm,Wilds of Eldraine,161,WOE,Normal,Near Mint,English,Common,512332,7359607,$0.09,$0.09
1,Stonybrook Angler,Stonybrook Angler,Jumpstart 2022,354,J22,Normal,Near Mint,English,Common,455625,6763930,$0.09,$0.09
1,Pilgrim's Eye,Pilgrim's Eye,Commander Anthology,224,CMA,Normal,Near Mint,English,Common,132118,3372259,$0.17,$0.17
1,Pilgrim's Eye,Pilgrim's Eye,Commander Legends: Battle for Baldur's Gate,333,CLB,Normal,Near Mint,English,Common,273385,5641344,$0.05,$0.05
1,Rampaging Geoderm,Rampaging Geoderm,March of the Machine,251,MOM,Normal,Near Mint,English,Uncommon,491192,7064165,$0.03,$0.03
1,Kitesail,Kitesail,March of the Machine,261,MOM,Normal,Near Mint,English,Common,491765,7089423,$0.02,$0.02
1,Arc Spitter,Arc Spitter,Streets of New Capenna,233,SNC,Normal,Near Mint,English,Uncommon,268653,5501536,$0.04,$0.04
1,Brass Knuckles,Brass Knuckles,Streets of New Capenna,234,SNC,Normal,Near Mint,English,Uncommon,268844,5513837,$0.09,$0.09
1,Glint Hawk,Glint Hawk,Scars of Mirrodin,10,SOM,Normal,Near Mint,English,Common,36362,394372,$1.30,$1.30
1,Swooping Protector,Swooping Protector,Streets of New Capenna,33,SNC,Normal,Near Mint,English,Uncommon,269122,5527833,$0.02,$0.02
1,Speakeasy Server,Speakeasy Server,Streets of New Capenna,32,SNC,Normal,Near Mint,English,Common,269121,5527823,$0.02,$0.02
1,Owlbear,Owlbear,Adventures in the Forgotten Realms,198,AFR,Normal,Near Mint,English,Common,243182,5057833,$0.08,$0.08
1,Healer's Flock,Healer's Flock,Modern Horizons 2,16,MH2,Normal,Near Mint,English,Uncommon,240419,5002891,$0.12,$0.12
